ID,Salary
ID-000001,9800
ID-000002,10900
ID-000003,14700
ID-000004,8100
ID-000005,11600
ID-000006,8600
ID-000007,17300
ID-000008,11100
ID-000009,14800
ID-000010,15100
ID-000011,4800
ID-000012,18300
ID-000013,2200
ID-000014,10900
ID-000015,7200
ID-000016,13100
ID-000017,7100
ID-000018,17400
ID-000019,6600
ID-000020,14000
ID-000021,11600
ID-000022,13400
ID-000023,4800
ID-000024,9200
ID-000025,7700
ID-000026,9200
ID-000027,10800
ID-000028,10300
ID-000029,14100
ID-000030,12300
ID-000031,2400
ID-000032,18300
ID-000033,11600
ID-000034,5800
ID-000035,2300
ID-000036,6400
ID-000037,3400
ID-000038,2300
ID-000039,17100
ID-000040,2000
ID-000041,4800
ID-000042,7500
ID-000043,15400
ID-000044,16600
ID-000045,3000
ID-000046,12000
ID-000047,13200
ID-000048,17000
ID-000049,19200
ID-000050,18300
ID-000051,17200
ID-000052,3700
ID-000053,19000
ID-000054,17700
ID-000055,6000
ID-000056,13800
ID-000057,14800
ID-000058,12300
ID-000059,19300
ID-000060,12100
ID-000061,16100
ID-000062,17700
ID-000063,15800
ID-000064,10000
ID-000065,11800
ID-000066,14900
ID-000067,13800
ID-000068,17300
ID-000069,18100
ID-000070,12800
ID-000071,3800
ID-000072,7300
ID-000073,18900
ID-000074,2700
ID-000075,4400
ID-000076,3800
ID-000077,8000
ID-000078,11000
ID-000079,9200
ID-000080,19600
ID-000081,10900
ID-000082,12500
ID-000083,17100
ID-000084,17300
ID-000085,5800
ID-000086,7100
ID-000087,5300
ID-000088,4000
ID-000089,4600
ID-000090,11100
ID-000091,10900
ID-000092,2000
ID-000093,13500
ID-000094,18100
ID-000095,11400
ID-000096,6200
ID-000097,13200
ID-000098,4200
ID-000099,3700
ID-000100,6000
ID-000101,5900
ID-000102,9700
ID-000103,9900
ID-000104,10100
ID-000105,19200
ID-000106,6300
ID-000107,11000
ID-000108,18400
ID-000109,6500
ID-000110,11300
ID-000111,5500
ID-000112,3900
ID-000113,15600
ID-000114,6000
ID-000115,17300
ID-000116,6300
ID-000117,11700
ID-000118,2700
ID-000119,6700
ID-000120,4100
ID-000121,6200
ID-000122,12400
ID-000123,11000
ID-000124,4300
ID-000125,2200
ID-000126,15700
ID-000127,14600
ID-000128,15300
ID-000129,15700
ID-000130,4200
ID-000131,8800
ID-000132,4500
ID-000133,9700
ID-000134,16600
ID-000135,10400
ID-000136,12100
ID-000137,9100
ID-000138,4400
ID-000139,12900
ID-000140,15900
ID-000141,3400
ID-000142,8900
ID-000143,9500
ID-000144,10100
ID-000145,6600
ID-000146,4900
ID-000147,9600
ID-000148,12000
ID-000149,14300
ID-000150,15700
ID-000151,10600
ID-000152,19700
ID-000153,13200
ID-000154,11700
ID-000155,10000
ID-000156,8500
ID-000157,6200
ID-000158,8800
ID-000159,15500
ID-000160,11000
ID-000161,15600
ID-000162,13100
ID-000163,4300
ID-000164,6500
ID-000165,15700
ID-000166,17800
ID-000167,13200
ID-000168,10300
ID-000169,8600
ID-000170,10700
ID-000171,15800
ID-000172,14000
ID-000173,10600
ID-000174,15400
ID-000175,4700
ID-000176,6200
ID-000177,5100
ID-000178,19000
ID-000179,10400
ID-000180,3100
ID-000181,12400
ID-000182,17200
ID-000183,12200
ID-000184,11800
ID-000185,15700
ID-000186,10900
ID-000187,8700
ID-000188,15000
ID-000189,4000
ID-000190,13700
ID-000191,18100
ID-000192,18500
ID-000193,10000
ID-000194,4800
ID-000195,10000
ID-000196,14600
ID-000197,17000
ID-000198,5100
ID-000199,15200
ID-000200,10900
ID-000201,5100
ID-000202,14400
ID-000203,17500
ID-000204,8100
ID-000205,13800
ID-000206,13700
ID-000207,11600
ID-000208,9800
ID-000209,3400
ID-000210,10700
ID-000211,15100
ID-000212,12500
ID-000213,4000
ID-000214,18800
ID-000215,6200
