ID,Salary
ID-000001,9000
ID-000002,12800
ID-000003,12400
ID-000004,14200
ID-000005,5200
ID-000006,13200
ID-000007,3100
ID-000008,17200
ID-000009,8600
ID-000010,16600
ID-000011,13500
ID-000012,17600
ID-000013,9700
ID-000014,3900
ID-000015,14800
ID-000016,5200
ID-000017,18400
ID-000018,5900
ID-000019,10000
ID-000020,16000
ID-000021,4300
ID-000022,6100
ID-000023,16200
ID-000024,3600
ID-000025,17100
ID-000026,6900
ID-000027,8300
ID-000028,2600
ID-000029,10100
ID-000030,5900
ID-000031,2300
ID-000032,7600
ID-000033,2300
ID-000034,6700
ID-000035,17300
ID-000036,16900
ID-000037,9400
ID-000038,16500
ID-000039,15700
ID-000040,11900
ID-000041,11700
ID-000042,7800
ID-000043,9400
ID-000044,3700
ID-000045,11000
ID-000046,15100
ID-000047,19400
ID-000048,14300
ID-000049,11400
ID-000050,16900
ID-000051,7500
ID-000052,5200
ID-000053,15900
ID-000054,19000
ID-000055,11400
ID-000056,12900
ID-000057,18400
ID-000058,15400
ID-000059,4500
ID-000060,11600
ID-000061,10300
ID-000062,2000
ID-000063,17600
ID-000064,10600
ID-000065,12700
ID-000066,11800
ID-000067,10300
ID-000068,5500
ID-000069,11700
ID-000070,4500
ID-000071,19300
ID-000072,8700
ID-000073,16100
ID-000074,8600
ID-000075,12600
ID-000076,19200
ID-000077,15000
ID-000078,18900
ID-000079,15700
ID-000080,6300
ID-000081,15600
ID-000082,12400
ID-000083,14400
ID-000084,7500
ID-000085,6100
ID-000086,4000
ID-000087,17800
ID-000088,9000
ID-000089,9400
ID-000090,2300
ID-000091,13100
ID-000092,13900
ID-000093,9100
ID-000094,12200
ID-000095,12900
ID-000096,4400
ID-000097,10000
ID-000098,3500
ID-000099,14600
ID-000100,11000
ID-000101,2400
ID-000102,18900
ID-000103,3900
ID-000104,8100
ID-000105,12200
ID-000106,9500
ID-000107,2900
ID-000108,12000
ID-000109,12900
ID-000110,10600
ID-000111,8300
ID-000112,11000
ID-000113,14700
ID-000114,4600
ID-000115,10400
ID-000116,14700
ID-000117,7100
ID-000118,13700
ID-000119,7100
ID-000120,19000
ID-000121,14000
ID-000122,15200
ID-000123,7500
ID-000124,11100
ID-000125,15700
ID-000126,15400
ID-000127,12300
ID-000128,9800
ID-000129,3500
ID-000130,2500
ID-000131,5100
ID-000132,12800
ID-000133,4500
ID-000134,16000
ID-000135,18100
ID-000136,11200
ID-000137,9500
ID-000138,12300
ID-000139,5400
ID-000140,11300
ID-000141,9400
ID-000142,8500
ID-000143,11800
ID-000144,3500
ID-000145,7200
ID-000146,17900
ID-000147,6700
ID-000148,5900
ID-000149,6000
ID-000150,5500
ID-000151,13200
ID-000152,15700
ID-000153,15600
ID-000154,10300
ID-000155,15500
ID-000156,8600
ID-000157,2000
ID-000158,18200
ID-000159,3500
ID-000160,5100
ID-000161,3900
ID-000162,2300
ID-000163,7200
ID-000164,3400
ID-000165,11700
ID-000166,4900
ID-000167,18600
ID-000168,2800
ID-000169,11800
ID-000170,13800
ID-000171,8800
ID-000172,17100
ID-000173,18300
ID-000174,16100
ID-000175,12300
ID-000176,11000
ID-000177,15800
ID-000178,6400
ID-000179,3000
ID-000180,16400
ID-000181,10200
ID-000182,8300
ID-000183,11000
ID-000184,10100
ID-000185,11700
ID-000186,11100
ID-000187,3700
ID-000188,11900
ID-000189,14500
ID-000190,19800
ID-000191,3200
ID-000192,19200
ID-000193,11300
ID-000194,8100
ID-000195,3100
ID-000196,12700
ID-000197,2900
ID-000198,8800
ID-000199,18100
ID-000200,5400
ID-000201,8200
ID-000202,10600
ID-000203,19800
ID-000204,5700
ID-000205,18900
ID-000206,9700
ID-000207,5200
ID-000208,15800
ID-000209,18600
ID-000210,9500
ID-000211,2000
ID-000212,16100
ID-000213,17900
ID-000214,11300
ID-000215,15400
ID-000216,9400
ID-000217,7300
ID-000218,5100
ID-000219,14200
ID-000220,15400
ID-000221,2900
ID-000222,12300
ID-000223,12300
ID-000224,5100
ID-000225,12300
ID-000226,2900
ID-000227,3600
ID-000228,3700
ID-000229,11500
ID-000230,4000
ID-000231,10400
ID-000232,8500
ID-000233,11500
ID-000234,13600
ID-000235,6000
ID-000236,8900
ID-000237,9300
ID-000238,19600
ID-000239,7700
ID-000240,2000
ID-000241,9500
ID-000242,3300
ID-000243,4800
ID-000244,6900
ID-000245,15100
ID-000246,19700
ID-000247,5200
ID-000248,9500
ID-000249,4700
ID-000250,12200
ID-000251,5900
ID-000252,6000
ID-000253,17500
ID-000254,19200
ID-000255,14800
ID-000256,11700
ID-000257,7400
ID-000258,3900
ID-000259,6600
ID-000260,10100
ID-000261,4000
ID-000262,3600
ID-000263,16000
ID-000264,10600
ID-000265,2300
ID-000266,14500
ID-000267,17700
ID-000268,9800
ID-000269,15000
ID-000270,5200
ID-000271,10200
ID-000272,7500
ID-000273,12600
ID-000274,16000
ID-000275,3100
ID-000276,11300
ID-000277,3000
ID-000278,11200
ID-000279,11600
ID-000280,18100
ID-000281,10000
ID-000282,6600
ID-000283,9800
ID-000284,16800
ID-000285,9100
ID-000286,14400
ID-000287,4900
ID-000288,11400
ID-000289,13500
ID-000290,7800
ID-000291,19300
ID-000292,5400
ID-000293,11000
ID-000294,19600
ID-000295,4400
ID-000296,16800
ID-000297,13400
ID-000298,14700
ID-000299,3300
ID-000300,12200
ID-000301,4200
ID-000302,5800
ID-000303,5700
ID-000304,11500
ID-000305,9100
ID-000306,7100
ID-000307,9900
ID-000308,8500
ID-000309,15600
ID-000310,16400
ID-000311,17000
ID-000312,3900
ID-000313,7600
ID-000314,14000
ID-000315,15800
ID-000316,19100
ID-000317,8500
ID-000318,13100
ID-000319,2500
ID-000320,13200
ID-000321,12800
ID-000322,6700
ID-000323,10500
