ID,Salary
ID-000001,14000
ID-000002,3900
ID-000003,19200
ID-000004,19600
ID-000005,14300
ID-000006,12200
ID-000007,14500
ID-000008,2200
ID-000009,11000
ID-000010,11400
ID-000011,13200
ID-000012,15400
ID-000013,17800
ID-000014,9900
ID-000015,10500
ID-000016,13900
ID-000017,7600
ID-000018,5400
ID-000019,16800
ID-000020,12000
ID-000021,5000
ID-000022,17100
ID-000023,15900
ID-000024,10900
ID-000025,11700
ID-000026,9100
ID-000027,19100
ID-000028,4300
ID-000029,18500
ID-000030,17800
ID-000031,18700
ID-000032,14600
ID-000033,10700
ID-000034,8300
ID-000035,8100
ID-000036,6200
ID-000037,5800
ID-000038,12900
ID-000039,13100
ID-000040,6400
ID-000041,10500
ID-000042,9200
ID-000043,18600
ID-000044,15000
ID-000045,6400
ID-000046,11700
ID-000047,18300
ID-000048,4000
ID-000049,14800
ID-000050,5800
ID-000051,7600
ID-000052,13400
ID-000053,19000
ID-000054,13900
ID-000055,2100
ID-000056,6500
ID-000057,4700
ID-000058,7600
ID-000059,12900
ID-000060,7800
ID-000061,19700
ID-000062,12000
ID-000063,19700
ID-000064,11300
ID-000065,15900
ID-000066,19700
ID-000067,17200
ID-000068,10700
ID-000069,14100
ID-000070,16900
ID-000071,2800
ID-000072,2300
ID-000073,13400
ID-000074,17800
ID-000075,12600
ID-000076,10900
ID-000077,9400
ID-000078,19900
ID-000079,6400
ID-000080,6100
ID-000081,4800
ID-000082,3700
ID-000083,13100
ID-000084,16700
ID-000085,11200
ID-000086,12100
ID-000087,18500
ID-000088,7400
ID-000089,9700
ID-000090,12100
ID-000091,17100
ID-000092,18800
ID-000093,4400
ID-000094,18700
ID-000095,14400
ID-000096,6700
ID-000097,3600
ID-000098,9700
ID-000099,19500
ID-000100,2300
ID-000101,14900
ID-000102,7500
ID-000103,16000
ID-000104,16600
ID-000105,15200
ID-000106,8300
ID-000107,12200
ID-000108,17000
ID-000109,15800
ID-000110,13000
