ID,Salary
ID-000001,17800
ID-000002,18900
ID-000003,7100
ID-000004,3000
ID-000005,9200
ID-000006,15300
ID-000007,16500
ID-000008,8900
ID-000009,17100
ID-000010,14000
ID-000011,14900
ID-000012,5200
ID-000013,8200
ID-000014,19100
ID-000015,14300
ID-000016,8000
ID-000017,4000
ID-000018,7700
ID-000019,11000
ID-000020,3600
ID-000021,14900
ID-000022,3600
ID-000023,17700
ID-000024,14900
ID-000025,18500
ID-000026,15100
ID-000027,4600
ID-000028,6100
ID-000029,15900
ID-000030,3600
ID-000031,11400
ID-000032,6100
ID-000033,17100
ID-000034,13000
ID-000035,16100
ID-000036,18900
ID-000037,7700
ID-000038,7500
ID-000039,18800
ID-000040,8100
ID-000041,2200
ID-000042,4900
ID-000043,16800
ID-000044,19300
ID-000045,16200
ID-000046,8000
ID-000047,17300
ID-000048,11100
ID-000049,15100
ID-000050,7000
ID-000051,3500
ID-000052,19300
ID-000053,3100
ID-000054,18500
ID-000055,18100
ID-000056,11300
ID-000057,6100
ID-000058,5600
ID-000059,19600
ID-000060,4700
ID-000061,6600
ID-000062,10800
ID-000063,18400
ID-000064,6400
ID-000065,3800
ID-000066,13400
ID-000067,2500
ID-000068,14000
ID-000069,7600
ID-000070,8800
ID-000071,8100
ID-000072,11300
ID-000073,2300
ID-000074,6600
ID-000075,6200
ID-000076,8100
ID-000077,8600
ID-000078,16300
ID-000079,2100
ID-000080,16100
ID-000081,17100
ID-000082,15600
ID-000083,13900
ID-000084,16400
ID-000085,14400
ID-000086,9500
ID-000087,11800
ID-000088,6700
ID-000089,18900
ID-000090,19900
ID-000091,4800
ID-000092,8900
ID-000093,11800
ID-000094,17600
ID-000095,9600
ID-000096,15100
ID-000097,7500
ID-000098,12300
ID-000099,13300
ID-000100,15800
ID-000101,14400
ID-000102,14900
ID-000103,16700
ID-000104,5800
ID-000105,4800
ID-000106,15900
ID-000107,15600
ID-000108,5700
ID-000109,14400
ID-000110,5300
ID-000111,12700
ID-000112,2300
ID-000113,10500
ID-000114,15200
ID-000115,10400
ID-000116,13200
ID-000117,18100
