ID,Salary
ID-000001,11400
ID-000002,17800
ID-000003,17900
ID-000004,16000
ID-000005,13100
ID-000006,18900
ID-000007,16800
ID-000008,3400
ID-000009,5700
ID-000010,17000
ID-000011,12700
ID-000012,15100
ID-000013,11200
ID-000014,4900
ID-000015,15700
ID-000016,15900
ID-000017,7000
ID-000018,10100
ID-000019,10400
ID-000020,18600
ID-000021,5400
ID-000022,4300
ID-000023,16300
ID-000024,10800
ID-000025,11000
ID-000026,5900
ID-000027,13900
ID-000028,12300
ID-000029,6200
ID-000030,7000
ID-000031,10400
ID-000032,19000
ID-000033,13500
ID-000034,7600
ID-000035,18800
ID-000036,8000
ID-000037,16600
ID-000038,6000
ID-000039,10300
ID-000040,8200
ID-000041,16700
ID-000042,10400
ID-000043,8300
ID-000044,19700
ID-000045,9400
ID-000046,6200
ID-000047,4600
ID-000048,11200
ID-000049,3700
ID-000050,11200
ID-000051,4500
ID-000052,12600
ID-000053,15600
ID-000054,7100
ID-000055,8800
ID-000056,12500
ID-000057,19900
ID-000058,7900
ID-000059,8300
ID-000060,18100
ID-000061,14600
ID-000062,10000
ID-000063,18800
ID-000064,19400
ID-000065,11600
ID-000066,2900
ID-000067,7900
ID-000068,9800
ID-000069,18300
ID-000070,19200
ID-000071,15700
ID-000072,12800
ID-000073,9200
ID-000074,9700
ID-000075,8400
ID-000076,5000
ID-000077,12800
ID-000078,18700
ID-000079,2200
ID-000080,16900
ID-000081,4900
ID-000082,9900
ID-000083,15200
ID-000084,4300
ID-000085,2200
ID-000086,13100
ID-000087,2200
ID-000088,7800
ID-000089,14100
ID-000090,2800
ID-000091,19700
ID-000092,8400
ID-000093,18100
ID-000094,6900
ID-000095,14900
ID-000096,9400
ID-000097,10500
ID-000098,12000
ID-000099,8200
ID-000100,13900
ID-000101,15700
ID-000102,8500
ID-000103,14800
ID-000104,5100
ID-000105,17700
ID-000106,8300
ID-000107,18000
ID-000108,11900
ID-000109,17400
ID-000110,9600
ID-000111,18900
ID-000112,5100
ID-000113,3000
ID-000114,6000
ID-000115,12700
ID-000116,8700
ID-000117,17700
ID-000118,16800
ID-000119,14100
ID-000120,5700
ID-000121,8000
ID-000122,4500
ID-000123,6800
ID-000124,18300
ID-000125,8600
ID-000126,14300
ID-000127,16500
ID-000128,9200
ID-000129,19000
ID-000130,6200
ID-000131,10500
ID-000132,13100
ID-000133,17600
ID-000134,8800
ID-000135,11400
ID-000136,7700
ID-000137,6000
ID-000138,3300
ID-000139,12200
ID-000140,5100
ID-000141,8600
ID-000142,3900
ID-000143,2700
ID-000144,2500
ID-000145,8900
ID-000146,11600
ID-000147,6800
ID-000148,17900
ID-000149,10500
ID-000150,3100
ID-000151,18700
ID-000152,16800
ID-000153,13100
ID-000154,5300
ID-000155,4900
ID-000156,14000
ID-000157,17800
ID-000158,14300
ID-000159,9500
ID-000160,11800
ID-000161,17400
ID-000162,19600
ID-000163,16100
ID-000164,14500
ID-000165,5600
ID-000166,8300
ID-000167,6000
ID-000168,11000
ID-000169,17500
ID-000170,6100
ID-000171,12600
ID-000172,17800
ID-000173,6500
ID-000174,14000
ID-000175,2400
ID-000176,16200
ID-000177,6800
ID-000178,18000
ID-000179,2800
ID-000180,10700
ID-000181,2700
ID-000182,11500
ID-000183,10800
ID-000184,13100
ID-000185,12500
ID-000186,6900
ID-000187,16500
ID-000188,3500
ID-000189,18400
ID-000190,4100
ID-000191,12700
ID-000192,3900
ID-000193,5300
ID-000194,17300
ID-000195,5600
ID-000196,4000
ID-000197,7500
ID-000198,15500
ID-000199,15100
ID-000200,5200
ID-000201,17900
ID-000202,9400
ID-000203,18000
ID-000204,6600
ID-000205,17500
ID-000206,5700
ID-000207,11700
ID-000208,2600
ID-000209,13700
ID-000210,7100
ID-000211,15400
ID-000212,11400
ID-000213,18000
ID-000214,3700
ID-000215,18000
ID-000216,18900
ID-000217,17300
ID-000218,3400
ID-000219,7900
ID-000220,16100
ID-000221,13100
ID-000222,4600
ID-000223,13300
ID-000224,18100
ID-000225,4900
ID-000226,13400
ID-000227,6500
ID-000228,4900
ID-000229,8700
ID-000230,6200
ID-000231,17400
ID-000232,17000
ID-000233,6000
ID-000234,15600
ID-000235,4200
ID-000236,3300
ID-000237,14200
ID-000238,10000
ID-000239,12200
ID-000240,3400
ID-000241,18900
ID-000242,6000
ID-000243,10400
ID-000244,10200
ID-000245,2300
ID-000246,19200
ID-000247,10800
ID-000248,16900
ID-000249,4000
ID-000250,13200
ID-000251,8600
ID-000252,9200
ID-000253,14100
ID-000254,11500
ID-000255,11000
ID-000256,16100
ID-000257,7200
ID-000258,8900
ID-000259,5200
ID-000260,13800
ID-000261,3600
ID-000262,16100
ID-000263,9900
ID-000264,10000
ID-000265,6600
ID-000266,9600
ID-000267,6400
ID-000268,7500
ID-000269,5000
ID-000270,4800
ID-000271,4300
ID-000272,8800
ID-000273,15400
ID-000274,13800
ID-000275,14300
ID-000276,11700
ID-000277,18500
ID-000278,2900
ID-000279,17100
ID-000280,9200
ID-000281,17100
ID-000282,19300
ID-000283,18300
ID-000284,10500
ID-000285,15500
ID-000286,6100
ID-000287,8100
ID-000288,3400
ID-000289,3800
ID-000290,11600
ID-000291,10500
ID-000292,13500
ID-000293,16100
ID-000294,2500
ID-000295,17200
ID-000296,8700
ID-000297,2800
ID-000298,5300
ID-000299,9300
ID-000300,10100
ID-000301,3400
ID-000302,3800
ID-000303,7200
ID-000304,4400
ID-000305,6500
ID-000306,11300
ID-000307,12600
ID-000308,14800
ID-000309,14200
ID-000310,17200
ID-000311,6400
ID-000312,9700
ID-000313,11800
ID-000314,6400
ID-000315,19900
ID-000316,13500
ID-000317,9800
ID-000318,7000
ID-000319,8900
ID-000320,5800
ID-000321,5400
ID-000322,5200
ID-000323,8100
ID-000324,18300
ID-000325,12800
ID-000326,4400
ID-000327,8500
ID-000328,6800
ID-000329,18800
ID-000330,8200
ID-000331,3500
ID-000332,14900
ID-000333,8200
ID-000334,7300
ID-000335,3300
ID-000336,15700
ID-000337,18100
ID-000338,11300
ID-000339,4800
ID-000340,5600
ID-000341,3300
ID-000342,10500
ID-000343,15200
ID-000344,4700
ID-000345,12700
ID-000346,19300
ID-000347,11600
ID-000348,13500
ID-000349,3700
ID-000350,11600
ID-000351,6700
ID-000352,14400
ID-000353,10200
ID-000354,7700
ID-000355,11200
ID-000356,10000
ID-000357,16300
ID-000358,15400
ID-000359,18800
ID-000360,3100
ID-000361,9300
ID-000362,18200
ID-000363,19000
ID-000364,13400
ID-000365,11600
ID-000366,9000
ID-000367,8700
ID-000368,19000
ID-000369,15300
ID-000370,18300
ID-000371,18500
ID-000372,7600
ID-000373,18300
ID-000374,11800
ID-000375,9100
ID-000376,10100
ID-000377,17300
ID-000378,10300
ID-000379,7800
ID-000380,4500
ID-000381,3700
ID-000382,11000
ID-000383,3100
ID-000384,15200
ID-000385,10200
ID-000386,6500
ID-000387,7400
ID-000388,5100
ID-000389,5000
ID-000390,11800
ID-000391,10400
ID-000392,9400
ID-000393,6400
ID-000394,8900
ID-000395,17800
ID-000396,16100
ID-000397,17600
ID-000398,9800
ID-000399,15700
ID-000400,5900
ID-000401,7200
ID-000402,18500
ID-000403,13400
ID-000404,12900
ID-000405,12100
ID-000406,3200
ID-000407,17600
ID-000408,8500
ID-000409,12300
ID-000410,2100
ID-000411,18400
ID-000412,13400
ID-000413,2400
ID-000414,9800
ID-000415,2600
ID-000416,13400
ID-000417,2800
ID-000418,16600
ID-000419,16100
ID-000420,10300
ID-000421,18500
ID-000422,10200
ID-000423,2600
ID-000424,9800
ID-000425,17400
ID-000426,14000
ID-000427,4600
ID-000428,15200
ID-000429,2800
ID-000430,14400
ID-000431,14600
ID-000432,12500
ID-000433,12800
ID-000434,18900
ID-000435,4500
ID-000436,4900
ID-000437,19400
ID-000438,5800
ID-000439,4600
ID-000440,10300
ID-000441,6300
ID-000442,7000
ID-000443,14700
ID-000444,11700
ID-000445,13900
ID-000446,5100
ID-000447,3200
ID-000448,19200
ID-000449,17700
ID-000450,17500
ID-000451,2700
ID-000452,5300
ID-000453,6100
ID-000454,10500
ID-000455,2400
ID-000456,4100
ID-000457,2400
ID-000458,17000
ID-000459,5000
ID-000460,18200
ID-000461,11600
ID-000462,9500
ID-000463,18400
ID-000464,9900
ID-000465,18300
ID-000466,5600
ID-000467,16500
ID-000468,18100
ID-000469,16200
ID-000470,14700
ID-000471,16100
ID-000472,6100
ID-000473,18100
ID-000474,10000
ID-000475,5200
ID-000476,18900
ID-000477,11300
ID-000478,10800
ID-000479,3700
ID-000480,7700
ID-000481,4600
ID-000482,7700
ID-000483,19000
ID-000484,8000
ID-000485,6900
ID-000486,18600
ID-000487,8000
ID-000488,17600
ID-000489,12300
ID-000490,15400
ID-000491,11800
ID-000492,5500
ID-000493,18100
ID-000494,9600
ID-000495,11800
ID-000496,3700
ID-000497,8200
ID-000498,3800
ID-000499,5500
ID-000500,15600
ID-000501,15400
ID-000502,18800
ID-000503,5800
ID-000504,11100
ID-000505,16300
ID-000506,2100
ID-000507,7300
ID-000508,3000
ID-000509,10700
ID-000510,12200
ID-000511,2300
ID-000512,7200
ID-000513,11400
ID-000514,16300
ID-000515,6600
ID-000516,9000
ID-000517,15000
ID-000518,11000
ID-000519,2600
ID-000520,3200
ID-000521,5100
ID-000522,19900
ID-000523,9700
ID-000524,13700
ID-000525,6400
ID-000526,8900
ID-000527,9400
ID-000528,19800
ID-000529,9200
ID-000530,8500
ID-000531,5700
ID-000532,15400
ID-000533,5900
ID-000534,15500
ID-000535,9600
ID-000536,17500
ID-000537,6800
ID-000538,13900
ID-000539,15600
ID-000540,8000
ID-000541,6700
ID-000542,12800
ID-000543,7100
ID-000544,3400
ID-000545,4400
ID-000546,15500
ID-000547,7500
ID-000548,8400
ID-000549,8100
ID-000550,8900
ID-000551,12600
ID-000552,19800
ID-000553,16700
ID-000554,12500
ID-000555,12300
ID-000556,5100
ID-000557,10700
ID-000558,17800
ID-000559,10700
ID-000560,13000
ID-000561,2600
ID-000562,6100
ID-000563,12800
ID-000564,5900
ID-000565,4400
ID-000566,7600
ID-000567,9500
ID-000568,2100
ID-000569,7700
ID-000570,13000
ID-000571,6800
ID-000572,3800
ID-000573,14600
ID-000574,7800
ID-000575,4000
ID-000576,16200
ID-000577,17400
ID-000578,2100
ID-000579,12200
ID-000580,13400
ID-000581,4100
ID-000582,17600
ID-000583,7500
ID-000584,12500
ID-000585,12800
ID-000586,10300
ID-000587,15000
ID-000588,3400
ID-000589,10600
ID-000590,19800
ID-000591,6200
ID-000592,16400
ID-000593,7400
ID-000594,17300
ID-000595,15000
ID-000596,13300
ID-000597,6400
ID-000598,4200
ID-000599,3900
ID-000600,15100
ID-000601,13200
ID-000602,18800
ID-000603,18800
ID-000604,18700
ID-000605,15900
ID-000606,2200
ID-000607,19400
ID-000608,16100
ID-000609,15400
ID-000610,14800
ID-000611,12600
ID-000612,6900
ID-000613,18900
ID-000614,16800
ID-000615,8800
ID-000616,7400
ID-000617,6500
ID-000618,8500
ID-000619,12800
ID-000620,13600
ID-000621,6500
ID-000622,18200
ID-000623,17800
ID-000624,10100
ID-000625,13400
ID-000626,3200
ID-000627,12400
ID-000628,12600
ID-000629,17900
ID-000630,18800
ID-000631,9400
ID-000632,11500
ID-000633,3600
ID-000634,17200
ID-000635,11000
ID-000636,10200
ID-000637,16900
ID-000638,14200
ID-000639,8600
ID-000640,14200
ID-000641,4600
ID-000642,16700
ID-000643,14400
ID-000644,14300
ID-000645,5500
ID-000646,18000
ID-000647,14300
ID-000648,9700
ID-000649,11600
ID-000650,2700
ID-000651,11700
ID-000652,9600
ID-000653,9600
ID-000654,3300
ID-000655,4200
ID-000656,6400
ID-000657,19600
ID-000658,8700
ID-000659,4300
ID-000660,19800
ID-000661,19900
ID-000662,8000
ID-000663,10000
ID-000664,3700
ID-000665,15500
ID-000666,16000
ID-000667,7000
ID-000668,17400
ID-000669,18700
ID-000670,10200
ID-000671,19300
ID-000672,4700
ID-000673,18400
ID-000674,2500
ID-000675,8700
ID-000676,7700
ID-000677,16000
ID-000678,10800
ID-000679,3200
ID-000680,13700
ID-000681,7900
ID-000682,17600
ID-000683,14800
ID-000684,7200
ID-000685,18500
ID-000686,8800
ID-000687,9900
ID-000688,12300
ID-000689,7200
ID-000690,3200
ID-000691,11000
ID-000692,18800
ID-000693,8400
ID-000694,15200
ID-000695,4200
ID-000696,13500
ID-000697,14500
ID-000698,5200
ID-000699,19100
ID-000700,7900
ID-000701,7300
ID-000702,2500
ID-000703,15800
ID-000704,5200
ID-000705,19900
ID-000706,4800
ID-000707,13400
ID-000708,4300
ID-000709,12700
ID-000710,11000
ID-000711,15700
ID-000712,11800
ID-000713,10300
ID-000714,6100
ID-000715,12400
ID-000716,7200
ID-000717,14300
ID-000718,18600
ID-000719,6300
ID-000720,8100
ID-000721,18300
ID-000722,2200
ID-000723,9900
ID-000724,13600
ID-000725,7100
ID-000726,4600
ID-000727,12600
ID-000728,19400
ID-000729,17000
ID-000730,15000
ID-000731,13700
ID-000732,8300
ID-000733,17100
ID-000734,8400
ID-000735,16300
ID-000736,12400
ID-000737,15500
ID-000738,3100
ID-000739,17400
ID-000740,8000
ID-000741,13900
ID-000742,14800
ID-000743,2400
ID-000744,3000
ID-000745,3900
ID-000746,13000
ID-000747,3400
ID-000748,2900
ID-000749,9900
ID-000750,19500
ID-000751,18500
ID-000752,16400
ID-000753,8800
ID-000754,17900
ID-000755,3000
ID-000756,7800
ID-000757,8200
ID-000758,11700
ID-000759,18000
ID-000760,7300
ID-000761,7500
ID-000762,6800
ID-000763,8000
ID-000764,16400
ID-000765,11700
ID-000766,11600
ID-000767,10300
ID-000768,6500
ID-000769,2300
ID-000770,8900
ID-000771,9800
ID-000772,13900
ID-000773,11900
ID-000774,3500
ID-000775,15200
ID-000776,11600
ID-000777,11100
ID-000778,13200
ID-000779,19900
ID-000780,15400
ID-000781,13200
ID-000782,3400
ID-000783,4300
ID-000784,13400
ID-000785,5300
ID-000786,5800
ID-000787,14600
ID-000788,13400
ID-000789,15100
ID-000790,13300
ID-000791,12800
ID-000792,19500
ID-000793,12600
ID-000794,8900
ID-000795,17200
ID-000796,16500
ID-000797,5400
ID-000798,15100
ID-000799,16700
ID-000800,16500
ID-000801,12100
ID-000802,10100
ID-000803,8900
ID-000804,15700
ID-000805,13800
ID-000806,18100
ID-000807,5200
ID-000808,18700
ID-000809,3900
ID-000810,11700
ID-000811,8400
ID-000812,12400
ID-000813,14200
ID-000814,3200
ID-000815,14600
ID-000816,8900
ID-000817,18300
ID-000818,19200
ID-000819,14500
ID-000820,8000
ID-000821,3500
ID-000822,13700
ID-000823,17300
ID-000824,3800
ID-000825,6000
ID-000826,15100
ID-000827,18100
ID-000828,19700
ID-000829,3000
ID-000830,19600
ID-000831,2800
ID-000832,10200
ID-000833,19200
ID-000834,6300
ID-000835,6200
ID-000836,8700
ID-000837,4700
ID-000838,11300
ID-000839,4600
ID-000840,18800
ID-000841,17100
ID-000842,13300
ID-000843,9300
ID-000844,14100
ID-000845,16600
ID-000846,4000
ID-000847,7800
ID-000848,18600
ID-000849,7000
ID-000850,13300
ID-000851,8700
ID-000852,18200
ID-000853,8500
ID-000854,3700
ID-000855,9800
ID-000856,2400
ID-000857,5000
ID-000858,6100
ID-000859,12900
ID-000860,10800
ID-000861,3600
ID-000862,18200
ID-000863,10400
ID-000864,13200
ID-000865,6700
ID-000866,15400
ID-000867,16700
ID-000868,6300
ID-000869,18900
ID-000870,5100
ID-000871,13100
ID-000872,5200
ID-000873,8100
ID-000874,14200
ID-000875,11000
ID-000876,17700
ID-000877,10500
ID-000878,13400
ID-000879,18600
ID-000880,14800
ID-000881,15700
ID-000882,11800
ID-000883,10400
ID-000884,17100
ID-000885,10000
ID-000886,14700
ID-000887,8500
ID-000888,11800
ID-000889,8100
ID-000890,6300
ID-000891,17100
ID-000892,14100
ID-000893,11100
ID-000894,14000
ID-000895,6700
ID-000896,9300
ID-000897,14400
ID-000898,17500
ID-000899,4200
ID-000900,3800
ID-000901,19400
ID-000902,7000
ID-000903,4500
ID-000904,9300
ID-000905,17500
ID-000906,16200
ID-000907,17500
ID-000908,14300
ID-000909,16400
ID-000910,13000
ID-000911,4700
ID-000912,16500
ID-000913,3600
ID-000914,12500
ID-000915,14800
ID-000916,11900
ID-000917,15200
ID-000918,19900
ID-000919,10500
ID-000920,14300
ID-000921,3500
ID-000922,15500
ID-000923,5300
ID-000924,7400
ID-000925,3300
ID-000926,4500
ID-000927,8000
ID-000928,15500
ID-000929,2700
ID-000930,16800
ID-000931,17500
ID-000932,10400
ID-000933,6700
ID-000934,7900
ID-000935,5900
ID-000936,9500
ID-000937,6300
ID-000938,12800
ID-000939,17800
ID-000940,7600
ID-000941,3000
ID-000942,3500
ID-000943,4600
ID-000944,8500
ID-000945,2100
ID-000946,4300
ID-000947,13000
ID-000948,2200
ID-000949,10100
ID-000950,3300
ID-000951,6300
ID-000952,8400
ID-000953,15200
ID-000954,17100
ID-000955,3200
ID-000956,5500
ID-000957,10700
ID-000958,7500
ID-000959,3600
ID-000960,6100
ID-000961,2800
ID-000962,7200
