ID,Salary
ID-000001,14200
ID-000002,18400
ID-000003,15500
ID-000004,18100
ID-000005,11300
ID-000006,18200
ID-000007,6600
ID-000008,3000
ID-000009,8400
ID-000010,3400
ID-000011,3800
ID-000012,2100
ID-000013,6700
ID-000014,12800
ID-000015,9800
ID-000016,17500
ID-000017,13700
ID-000018,3500
ID-000019,15800
ID-000020,3300
ID-000021,17200
ID-000022,4400
ID-000023,11300
ID-000024,11100
ID-000025,2600
ID-000026,14300
ID-000027,6900
ID-000028,5400
ID-000029,6500
ID-000030,12600
ID-000031,14100
ID-000032,18000
ID-000033,10700
ID-000034,18200
ID-000035,6600
ID-000036,10700
ID-000037,18900
ID-000038,7400
ID-000039,14900
ID-000040,11400
ID-000041,2200
ID-000042,5000
ID-000043,17600
ID-000044,14000
ID-000045,6300
ID-000046,14900
ID-000047,7600
ID-000048,9300
ID-000049,15200
ID-000050,13400
ID-000051,10100
ID-000052,19200
ID-000053,5400
ID-000054,14400
ID-000055,2300
ID-000056,3800
ID-000057,15700
ID-000058,15200
ID-000059,17600
ID-000060,7100
ID-000061,11100
ID-000062,2300
ID-000063,16200
ID-000064,18800
ID-000065,4200
ID-000066,9800
ID-000067,12100
ID-000068,5200
ID-000069,16600
ID-000070,17400
ID-000071,14600
ID-000072,6200
ID-000073,12400
ID-000074,11600
ID-000075,9700
ID-000076,5600
ID-000077,19200
ID-000078,17200
ID-000079,2200
ID-000080,12000
ID-000081,8100
ID-000082,12000
ID-000083,15000
ID-000084,9300
ID-000085,19600
ID-000086,10600
ID-000087,13700
ID-000088,2300
ID-000089,3500
ID-000090,14800
ID-000091,3900
ID-000092,19900
ID-000093,18400
ID-000094,9100
ID-000095,9700
ID-000096,18300
ID-000097,7700
ID-000098,14700
ID-000099,9100
ID-000100,7100
ID-000101,13600
ID-000102,6300
ID-000103,3400
ID-000104,13300
ID-000105,19500
ID-000106,10000
ID-000107,19500
ID-000108,19700
ID-000109,14100
ID-000110,9400
ID-000111,4900
ID-000112,17300
ID-000113,17300
ID-000114,15100
ID-000115,3900
ID-000116,3700
ID-000117,7700
ID-000118,2700
ID-000119,9200
ID-000120,2200
ID-000121,17300
ID-000122,15400
ID-000123,13400
ID-000124,2900
ID-000125,8100
ID-000126,18100
ID-000127,17700
ID-000128,18000
ID-000129,5600
ID-000130,18200
ID-000131,16800
ID-000132,13300
ID-000133,5400
ID-000134,11200
ID-000135,16200
ID-000136,8600
ID-000137,17500
ID-000138,19600
ID-000139,2000
ID-000140,12000
ID-000141,15300
ID-000142,11700
ID-000143,4400
ID-000144,2000
ID-000145,12900
ID-000146,9800
ID-000147,18700
ID-000148,7100
ID-000149,8900
ID-000150,2500
ID-000151,4000
ID-000152,3900
ID-000153,14800
ID-000154,10500
ID-000155,17900
ID-000156,9900
ID-000157,6200
ID-000158,6400
ID-000159,2000
ID-000160,6500
ID-000161,15700
ID-000162,3800
ID-000163,18600
ID-000164,13000
ID-000165,5000
ID-000166,19300
ID-000167,19700
ID-000168,6100
ID-000169,9800
ID-000170,8600
ID-000171,19200
ID-000172,14600
ID-000173,18200
ID-000174,3200
ID-000175,6200
ID-000176,12100
ID-000177,3800
ID-000178,9100
ID-000179,11500
ID-000180,2200
ID-000181,13600
ID-000182,5800
ID-000183,7800
ID-000184,12200
ID-000185,5300
ID-000186,13700
ID-000187,10700
ID-000188,5400
ID-000189,10700
ID-000190,12600
ID-000191,14100
ID-000192,19200
ID-000193,8100
ID-000194,18900
ID-000195,3600
ID-000196,3700
ID-000197,11900
ID-000198,3200
ID-000199,9000
ID-000200,11600
ID-000201,7900
ID-000202,13400
ID-000203,10700
ID-000204,19900
ID-000205,10900
ID-000206,15000
ID-000207,11900
ID-000208,17900
ID-000209,3400
ID-000210,11400
ID-000211,9200
ID-000212,9300
ID-000213,11900
ID-000214,13000
ID-000215,17400
ID-000216,10600
ID-000217,15500
ID-000218,3800
ID-000219,6100
ID-000220,14200
ID-000221,14700
ID-000222,3400
ID-000223,4300
ID-000224,15100
ID-000225,10500
ID-000226,10400
ID-000227,8800
ID-000228,6400
ID-000229,8500
ID-000230,10700
ID-000231,6700
ID-000232,6300
ID-000233,13700
ID-000234,3000
ID-000235,5000
ID-000236,19300
ID-000237,6600
ID-000238,4700
ID-000239,8600
ID-000240,18800
ID-000241,14000
ID-000242,16300
ID-000243,7200
ID-000244,17300
ID-000245,8600
ID-000246,19600
ID-000247,17900
ID-000248,10400
ID-000249,17900
