ID,Salary
ID-000001,5900
ID-000002,19600
ID-000003,3300
ID-000004,14700
ID-000005,12100
ID-000006,15500
ID-000007,19900
ID-000008,17200
ID-000009,2200
ID-000010,18300
ID-000011,6000
ID-000012,13800
ID-000013,18700
ID-000014,6100
ID-000015,14500
ID-000016,4000
ID-000017,18600
ID-000018,13500
ID-000019,13100
ID-000020,8600
ID-000021,7700
ID-000022,7900
ID-000023,12700
ID-000024,6100
ID-000025,14600
ID-000026,8100
ID-000027,11500
ID-000028,3800
ID-000029,19100
ID-000030,19400
ID-000031,16200
ID-000032,14700
ID-000033,19000
ID-000034,12000
ID-000035,4000
ID-000036,9700
ID-000037,11800
ID-000038,3700
ID-000039,11400
ID-000040,8300
ID-000041,5800
ID-000042,6100
ID-000043,15500
ID-000044,9100
ID-000045,12100
ID-000046,17400
ID-000047,17700
ID-000048,18900
ID-000049,12900
ID-000050,10400
ID-000051,19300
ID-000052,19100
ID-000053,6100
ID-000054,18000
ID-000055,12300
ID-000056,11700
ID-000057,19200
ID-000058,8800
ID-000059,17400
ID-000060,2400
ID-000061,14300
ID-000062,18200
ID-000063,4700
ID-000064,3700
ID-000065,19900
ID-000066,18900
ID-000067,12000
ID-000068,3000
ID-000069,6300
ID-000070,16900
ID-000071,8500
ID-000072,10600
ID-000073,5900
ID-000074,8000
ID-000075,15200
ID-000076,10100
ID-000077,10400
ID-000078,4700
ID-000079,5800
ID-000080,5900
ID-000081,18200
ID-000082,19900
ID-000083,7800
ID-000084,3100
ID-000085,11200
ID-000086,2600
ID-000087,4400
ID-000088,15800
ID-000089,11500
ID-000090,7600
ID-000091,13600
ID-000092,7300
ID-000093,5300
ID-000094,19900
ID-000095,9200
ID-000096,9900
ID-000097,10100
ID-000098,3300
ID-000099,12100
ID-000100,14600
ID-000101,5800
ID-000102,4800
ID-000103,12600
ID-000104,8000
ID-000105,3900
ID-000106,16700
ID-000107,8800
ID-000108,2900
ID-000109,2100
ID-000110,4000
ID-000111,13400
ID-000112,6100
