ID,Salary
ID-000001,12500
ID-000002,17900
ID-000003,3200
ID-000004,19200
ID-000005,2100
ID-000006,12500
ID-000007,16800
ID-000008,18300
ID-000009,14700
ID-000010,13500
ID-000011,13000
ID-000012,6300
ID-000013,10500
ID-000014,5800
ID-000015,10200
ID-000016,2500
ID-000017,4700
ID-000018,11000
ID-000019,2800
ID-000020,13400
ID-000021,12700
ID-000022,17500
ID-000023,9100
ID-000024,3000
ID-000025,10900
ID-000026,8100
ID-000027,15400
ID-000028,9500
ID-000029,8300
ID-000030,17700
ID-000031,7900
ID-000032,13000
ID-000033,7100
ID-000034,12400
ID-000035,13200
ID-000036,12200
ID-000037,2500
ID-000038,10200
ID-000039,8200
ID-000040,7600
ID-000041,12500
ID-000042,19900
ID-000043,11100
ID-000044,10400
ID-000045,3500
ID-000046,15800
ID-000047,11800
ID-000048,11500
ID-000049,3800
ID-000050,5300
ID-000051,17200
ID-000052,6200
ID-000053,19800
ID-000054,19300
ID-000055,5900
ID-000056,3800
ID-000057,4000
ID-000058,5700
ID-000059,13200
ID-000060,3600
ID-000061,19400
ID-000062,10100
ID-000063,13000
ID-000064,9100
ID-000065,11200
ID-000066,10600
ID-000067,8100
ID-000068,17600
ID-000069,12400
ID-000070,3200
ID-000071,19000
ID-000072,4400
ID-000073,7100
ID-000074,5500
ID-000075,2900
ID-000076,18800
ID-000077,11100
ID-000078,9100
ID-000079,14100
ID-000080,6200
ID-000081,4700
ID-000082,9600
ID-000083,7900
ID-000084,16800
ID-000085,17900
ID-000086,4900
ID-000087,15100
ID-000088,7800
ID-000089,16800
ID-000090,18300
ID-000091,5500
ID-000092,16000
ID-000093,12200
ID-000094,15100
ID-000095,8500
ID-000096,17500
ID-000097,15600
ID-000098,6700
ID-000099,4600
ID-000100,6000
ID-000101,14800
ID-000102,7800
ID-000103,17000
ID-000104,8100
ID-000105,12500
ID-000106,16400
ID-000107,19800
ID-000108,13200
ID-000109,11500
ID-000110,12600
ID-000111,16400
ID-000112,16100
ID-000113,9000
ID-000114,2800
ID-000115,15800
ID-000116,15100
ID-000117,16600
ID-000118,6200
ID-000119,3100
ID-000120,3100
ID-000121,17300
ID-000122,14300
ID-000123,16600
ID-000124,11600
ID-000125,8700
ID-000126,11100
ID-000127,17400
ID-000128,9700
ID-000129,11900
ID-000130,19200
ID-000131,14800
ID-000132,18000
ID-000133,2500
ID-000134,12300
ID-000135,12400
ID-000136,2800
ID-000137,12700
ID-000138,14100
