ID,Salary
ID-000001,1800
ID-000002,1800
ID-000003,1900
ID-000004,1800
ID-000005,1900
ID-000006,1000
ID-000007,300
ID-000008,500
ID-000009,500
ID-000010,300
ID-000011,200
ID-000012,900
ID-000013,1400
ID-000014,1700
ID-000015,500
ID-000016,1100
ID-000017,1700
ID-000018,1000
ID-000019,1200
ID-000020,1100
ID-000021,1900
ID-000022,1700
ID-000023,600
ID-000024,1300
ID-000025,1500
ID-000026,1800
ID-000027,400
ID-000028,300
ID-000029,1400
ID-000030,1600
ID-000031,1600
ID-000032,800
ID-000033,800
ID-000034,1800
ID-000035,1100
ID-000036,400
ID-000037,400
ID-000038,700
ID-000039,1600
ID-000040,300
ID-000041,1900
ID-000042,1100
ID-000043,600
ID-000044,800
ID-000045,200
ID-000046,1500
ID-000047,300
ID-000048,1600
ID-000049,200
ID-000050,1100
ID-000051,900
ID-000052,1400
ID-000053,1900
ID-000054,1400
ID-000055,1000
ID-000056,700
ID-000057,1900
ID-000058,1400
ID-000059,1600
ID-000060,1800
ID-000061,300
ID-000062,600
ID-000063,200
ID-000064,700
ID-000065,200
ID-000066,900
ID-000067,600
ID-000068,1900
ID-000069,1800
ID-000070,1400
ID-000071,600
ID-000072,1000
ID-000073,300
ID-000074,1200
ID-000075,400
ID-000076,600
ID-000077,1500
ID-000078,200
ID-000079,900
ID-000080,1600
ID-000081,200
ID-000082,600
ID-000083,1200
ID-000084,1700
ID-000085,500
ID-000086,1400
ID-000087,1900
ID-000088,900
ID-000089,800
ID-000090,400
ID-000091,1500
ID-000092,1900
ID-000093,1700
ID-000094,700
ID-000095,300
ID-000096,1000
ID-000097,900
ID-000098,1800
ID-000099,800
ID-000100,1400
ID-000101,1500
ID-000102,1900
ID-000103,500
ID-000104,400
ID-000105,400
ID-000106,500
ID-000107,1700
ID-000108,1200
ID-000109,600
ID-000110,1900
ID-000111,1000
ID-000112,1200
ID-000113,300
ID-000114,500
ID-000115,800
ID-000116,1900
ID-000117,1000
ID-000118,900
ID-000119,300
ID-000120,300
ID-000121,1600
ID-000122,1300
ID-000123,500
ID-000124,1700
ID-000125,1300
ID-000126,1300
ID-000127,1800
ID-000128,1100
ID-000129,900
ID-000130,1700
ID-000131,600
ID-000132,700
ID-000133,300
ID-000134,1100
ID-000135,500
ID-000136,900
ID-000137,1600
ID-000138,1000
ID-000139,1100
ID-000140,500
ID-000141,500
ID-000142,900
ID-000143,200
ID-000144,500
ID-000145,1100
ID-000146,1900
ID-000147,900
ID-000148,1800
ID-000149,1000
ID-000150,1800
ID-000151,400
ID-000152,1300
ID-000153,1800
ID-000154,400
ID-000155,1100
ID-000156,800
ID-000157,300
ID-000158,1400
ID-000159,1500
ID-000160,1300
ID-000161,1500
ID-000162,200
ID-000163,1200
ID-000164,400
ID-000165,400
ID-000166,1500
ID-000167,300
ID-000168,1800
ID-000169,800
ID-000170,1300
ID-000171,1400
ID-000172,1400
ID-000173,1500
ID-000174,1100
ID-000175,800
ID-000176,1100
ID-000177,700
ID-000178,1000
ID-000179,400
ID-000180,1800
ID-000181,700
ID-000182,400
ID-000183,1200
ID-000184,1800
ID-000185,1700
ID-000186,1500
ID-000187,1400
ID-000188,900
ID-000189,1100
ID-000190,300
ID-000191,700
ID-000192,1800
ID-000193,300
ID-000194,1400
ID-000195,500
ID-000196,700
ID-000197,700
ID-000198,300
ID-000199,400
ID-000200,1900
ID-000201,300
ID-000202,900
ID-000203,1400
ID-000204,700
ID-000205,1800
ID-000206,1900
ID-000207,400
ID-000208,1700
ID-000209,900
ID-000210,800
ID-000211,600
ID-000212,1000
ID-000213,1700
ID-000214,700
ID-000215,200
ID-000216,500
ID-000217,1600
ID-000218,1600
ID-000219,400
ID-000220,1000
ID-000221,1800
ID-000222,1500
ID-000223,1600
ID-000224,1700
ID-000225,300
ID-000226,600
ID-000227,700
ID-000228,900
ID-000229,500
ID-000230,1400
ID-000231,1500
ID-000232,200
ID-000233,1100
ID-000234,1900
ID-000235,600
ID-000236,1100
ID-000237,1100
ID-000238,1300
ID-000239,700
ID-000240,1900
ID-000241,1100
ID-000242,1200
ID-000243,1000
ID-000244,1800
ID-000245,1800
ID-000246,1500
ID-000247,1000
ID-000248,1800
ID-000249,600
ID-000250,1100
ID-000251,900
ID-000252,800
ID-000253,900
ID-000254,1800
ID-000255,1500
ID-000256,1900
ID-000257,500
ID-000258,300
ID-000259,300
ID-000260,700
ID-000261,1000
ID-000262,200
ID-000263,1700
ID-000264,300
ID-000265,500
ID-000266,1000
ID-000267,800
ID-000268,600
ID-000269,500
ID-000270,800
ID-000271,1900
ID-000272,1100
ID-000273,1500
ID-000274,1100
ID-000275,700
ID-000276,200
ID-000277,700
ID-000278,600
ID-000279,500
ID-000280,1900
ID-000281,200
ID-000282,300
ID-000283,1500
ID-000284,700
ID-000285,700
ID-000286,1300
ID-000287,700
ID-000288,800
ID-000289,200
ID-000290,1200
ID-000291,400
ID-000292,1500
ID-000293,800
ID-000294,1800
ID-000295,1000
ID-000296,1800
ID-000297,1600
ID-000298,1200
ID-000299,1600
ID-000300,400
ID-000301,1900
ID-000302,1800
ID-000303,1900
ID-000304,1000
ID-000305,400
ID-000306,400
ID-000307,900
ID-000308,500
ID-000309,1000
ID-000310,200
ID-000311,500
ID-000312,900
ID-000313,1600
ID-000314,400
ID-000315,200
ID-000316,200
ID-000317,400
ID-000318,800
ID-000319,1500
ID-000320,600
ID-000321,1200
ID-000322,1800
ID-000323,1600
ID-000324,1900
ID-000325,600
ID-000326,1900
ID-000327,1300
ID-000328,1800
ID-000329,1600
ID-000330,900
ID-000331,700
ID-000332,300
ID-000333,1800
ID-000334,1700
ID-000335,900
ID-000336,600
ID-000337,1000
ID-000338,1400
ID-000339,1600
ID-000340,1100
ID-000341,1000
ID-000342,1500
ID-000343,1700
ID-000344,1100
ID-000345,600
ID-000346,1700
ID-000347,600
ID-000348,1600
ID-000349,1600
ID-000350,800
ID-000351,1100
ID-000352,900
ID-000353,1100
ID-000354,800
ID-000355,600
ID-000356,900
ID-000357,1100
ID-000358,500
ID-000359,200
ID-000360,400
ID-000361,1600
ID-000362,700
ID-000363,1200
ID-000364,1700
ID-000365,1900
ID-000366,1600
ID-000367,1400
ID-000368,1100
ID-000369,1500
ID-000370,1600
ID-000371,700
ID-000372,1500
ID-000373,1800
ID-000374,1200
ID-000375,1300
ID-000376,1000
ID-000377,1500
ID-000378,1000
ID-000379,300
ID-000380,300
ID-000381,1000
ID-000382,700
ID-000383,1700
ID-000384,1500
ID-000385,1600
ID-000386,700
ID-000387,400
ID-000388,200
ID-000389,700
ID-000390,700
ID-000391,1600
ID-000392,400
ID-000393,300
ID-000394,1800
ID-000395,300
ID-000396,1500
ID-000397,900
ID-000398,1800
ID-000399,1500
ID-000400,1000
ID-000401,1700
ID-000402,300
ID-000403,1900
ID-000404,500
ID-000405,800
ID-000406,500
ID-000407,1600
ID-000408,1300
ID-000409,200
ID-000410,1700
ID-000411,1900
ID-000412,600
ID-000413,400
ID-000414,1900
ID-000415,1100
ID-000416,300
ID-000417,1500
ID-000418,1500
ID-000419,1000
ID-000420,1600
ID-000421,1800
ID-000422,1000
ID-000423,700
ID-000424,1100
ID-000425,500
ID-000426,1100
ID-000427,800
ID-000428,1800
ID-000429,1000
ID-000430,1500
ID-000431,1400
ID-000432,800
ID-000433,700
ID-000434,800
ID-000435,800
ID-000436,1500
ID-000437,1100
ID-000438,1800
ID-000439,1400
ID-000440,1100
ID-000441,1400
ID-000442,1100
ID-000443,900
ID-000444,600
ID-000445,1500
ID-000446,1400
ID-000447,700
ID-000448,1100
ID-000449,200
ID-000450,1900
ID-000451,600
ID-000452,1300
ID-000453,1600
ID-000454,600
ID-000455,800
ID-000456,1200
ID-000457,600
ID-000458,1800
ID-000459,400
ID-000460,1000
ID-000461,1700
ID-000462,200
ID-000463,1100
ID-000464,500
ID-000465,600
ID-000466,1500
ID-000467,500
ID-000468,1200
ID-000469,1700
ID-000470,1800
ID-000471,1000
ID-000472,800
ID-000473,1800
ID-000474,1000
ID-000475,1300
ID-000476,1200
ID-000477,1600
ID-000478,1100
ID-000479,1400
ID-000480,300
ID-000481,1000
ID-000482,200
ID-000483,900
ID-000484,1300
ID-000485,900
ID-000486,500
ID-000487,1100
ID-000488,700
ID-000489,1300
ID-000490,700
ID-000491,700
ID-000492,1100
ID-000493,200
ID-000494,200
ID-000495,1100
ID-000496,600
ID-000497,1500
ID-000498,500
ID-000499,1200
ID-000500,1900
ID-000501,1400
ID-000502,1000
ID-000503,1200
ID-000504,1000
ID-000505,1600
ID-000506,700
ID-000507,500
ID-000508,1700
ID-000509,1800
ID-000510,800
ID-000511,400
ID-000512,300
ID-000513,1700
ID-000514,200
ID-000515,1500
ID-000516,700
ID-000517,700
ID-000518,1100
ID-000519,400
ID-000520,600
ID-000521,200
ID-000522,1400
ID-000523,1500
ID-000524,700
ID-000525,300
ID-000526,1500
ID-000527,400
ID-000528,600
ID-000529,600
ID-000530,200
ID-000531,800
ID-000532,400
ID-000533,400
ID-000534,1400
ID-000535,500
ID-000536,800
ID-000537,1600
ID-000538,800
ID-000539,600
ID-000540,300
ID-000541,1000
ID-000542,1400
ID-000543,600
ID-000544,400
ID-000545,1900
ID-000546,1900
ID-000547,1100
ID-000548,900
ID-000549,1000
ID-000550,600
ID-000551,1500
ID-000552,1300
ID-000553,1200
ID-000554,1100
ID-000555,1600
ID-000556,1800
ID-000557,200
ID-000558,1400
ID-000559,400
ID-000560,900
ID-000561,1300
ID-000562,400
ID-000563,1900
ID-000564,1700
ID-000565,800
ID-000566,1300
ID-000567,1700
ID-000568,1100
ID-000569,1300
ID-000570,700
ID-000571,600
ID-000572,300
ID-000573,500
ID-000574,200
ID-000575,1100
ID-000576,1500
ID-000577,800
ID-000578,600
ID-000579,1500
ID-000580,700
ID-000581,1200
ID-000582,300
ID-000583,500
ID-000584,400
ID-000585,1800
ID-000586,300
ID-000587,200
ID-000588,800
ID-000589,1400
ID-000590,1700
ID-000591,900
ID-000592,1600
ID-000593,1800
ID-000594,1400
ID-000595,1200
ID-000596,1000
ID-000597,800
ID-000598,1100
ID-000599,1600
ID-000600,1500
ID-000601,1800
ID-000602,600
ID-000603,1600
ID-000604,800
ID-000605,1800
ID-000606,1600
ID-000607,1600
ID-000608,1400
ID-000609,1000
ID-000610,1500
ID-000611,1600
ID-000612,800
ID-000613,500
ID-000614,200
ID-000615,700
ID-000616,600
ID-000617,1400
ID-000618,1100
ID-000619,1900
ID-000620,800
ID-000621,800
ID-000622,1200
ID-000623,700
ID-000624,1300
ID-000625,900
ID-000626,1000
ID-000627,700
ID-000628,1000
ID-000629,500
ID-000630,300
ID-000631,800
ID-000632,1000
ID-000633,1800
ID-000634,700
ID-000635,500
ID-000636,600
ID-000637,1700
ID-000638,900
ID-000639,1900
ID-000640,1400
ID-000641,1500
ID-000642,900
ID-000643,400
ID-000644,900
ID-000645,400
ID-000646,1600
ID-000647,900
ID-000648,1500
ID-000649,500
ID-000650,1400
ID-000651,1400
ID-000652,700
ID-000653,1500
ID-000654,1000
ID-000655,1400
ID-000656,800
ID-000657,1700
ID-000658,1200
ID-000659,600
ID-000660,1000
ID-000661,800
ID-000662,1500
ID-000663,1600
ID-000664,1600
ID-000665,800
ID-000666,1500
ID-000667,200
ID-000668,500
ID-000669,1700
ID-000670,600
ID-000671,1000
ID-000672,800
ID-000673,1100
ID-000674,1000
ID-000675,700
ID-000676,1100
ID-000677,1600
ID-000678,500
ID-000679,1200
ID-000680,900
ID-000681,300
ID-000682,600
ID-000683,700
ID-000684,500
ID-000685,1000
ID-000686,1200
ID-000687,700
ID-000688,900
ID-000689,500
ID-000690,1900
ID-000691,400
ID-000692,1900
ID-000693,1200
ID-000694,600
ID-000695,1100
ID-000696,1900
ID-000697,700
ID-000698,1700
ID-000699,300
ID-000700,900
ID-000701,1600
ID-000702,1200
ID-000703,800
ID-000704,1400
ID-000705,1000
ID-000706,1400
ID-000707,200
ID-000708,1200
ID-000709,400
ID-000710,700
ID-000711,1400
ID-000712,1800
ID-000713,400
ID-000714,1300
ID-000715,1000
ID-000716,200
ID-000717,1500
ID-000718,1600
ID-000719,300
ID-000720,1900
ID-000721,1700
ID-000722,1800
ID-000723,1400
ID-000724,1700
ID-000725,300
ID-000726,1000
ID-000727,500
ID-000728,900
ID-000729,500
ID-000730,1400
ID-000731,200
ID-000732,1300
ID-000733,1600
ID-000734,300
ID-000735,800
ID-000736,1600
ID-000737,1900
ID-000738,1400
ID-000739,1500
ID-000740,1500
ID-000741,1700
ID-000742,700
ID-000743,1200
ID-000744,1800
ID-000745,1200
ID-000746,800
ID-000747,1700
ID-000748,500
ID-000749,1400
ID-000750,200
ID-000751,200
ID-000752,1400
ID-000753,500
ID-000754,1900
ID-000755,400
ID-000756,1700
ID-000757,700
ID-000758,200
ID-000759,1500
ID-000760,1000
ID-000761,1000
ID-000762,1500
ID-000763,1100
ID-000764,1800
ID-000765,1100
