ID,Salary
ID-000001,1600
ID-000002,800
ID-000003,1300
ID-000004,1600
ID-000005,1000
ID-000006,1500
ID-000007,1400
ID-000008,1900
ID-000009,1500
ID-000010,600
ID-000011,400
ID-000012,700
ID-000013,200
ID-000014,300
ID-000015,1500
ID-000016,1000
ID-000017,900
ID-000018,900
ID-000019,1400
ID-000020,1300
ID-000021,600
ID-000022,1200
ID-000023,1200
ID-000024,1600
ID-000025,1200
ID-000026,900
ID-000027,200
ID-000028,1400
ID-000029,1300
ID-000030,500
ID-000031,1300
ID-000032,900
ID-000033,1000
ID-000034,1600
ID-000035,400
ID-000036,1400
ID-000037,1700
ID-000038,300
ID-000039,400
ID-000040,1300
ID-000041,1100
ID-000042,1200
ID-000043,800
ID-000044,1900
ID-000045,700
ID-000046,1000
ID-000047,1300
ID-000048,1200
ID-000049,1600
ID-000050,1700
ID-000051,200
ID-000052,700
ID-000053,800
ID-000054,1100
ID-000055,1100
ID-000056,1900
ID-000057,1300
ID-000058,1100
ID-000059,1100
ID-000060,900
ID-000061,1500
ID-000062,400
ID-000063,1900
ID-000064,1600
ID-000065,1400
ID-000066,1700
ID-000067,200
ID-000068,1200
ID-000069,700
ID-000070,1200
ID-000071,300
ID-000072,800
ID-000073,1100
ID-000074,1400
ID-000075,1100
ID-000076,500
ID-000077,600
ID-000078,500
ID-000079,1600
ID-000080,300
ID-000081,900
ID-000082,500
ID-000083,900
ID-000084,200
ID-000085,1900
ID-000086,1300
ID-000087,700
ID-000088,900
ID-000089,1800
ID-000090,800
ID-000091,1100
ID-000092,1100
ID-000093,400
ID-000094,400
ID-000095,500
ID-000096,1300
ID-000097,1000
ID-000098,1900
ID-000099,1100
ID-000100,500
ID-000101,600
ID-000102,1500
ID-000103,1400
ID-000104,1200
ID-000105,300
ID-000106,1000
ID-000107,800
ID-000108,700
ID-000109,1100
ID-000110,700
ID-000111,1600
ID-000112,800
ID-000113,1200
ID-000114,1600
ID-000115,1700
ID-000116,500
ID-000117,800
ID-000118,1000
ID-000119,800
ID-000120,1700
ID-000121,1700
ID-000122,1300
ID-000123,300
ID-000124,1300
ID-000125,1600
ID-000126,200
ID-000127,700
ID-000128,500
ID-000129,700
ID-000130,1700
ID-000131,1700
ID-000132,200
ID-000133,700
ID-000134,200
ID-000135,600
ID-000136,1100
ID-000137,300
ID-000138,400
ID-000139,600
ID-000140,1300
ID-000141,1100
ID-000142,1700
ID-000143,1000
ID-000144,1900
ID-000145,500
ID-000146,600
ID-000147,1700
ID-000148,800
ID-000149,1300
ID-000150,300
ID-000151,500
ID-000152,700
ID-000153,500
ID-000154,900
ID-000155,1600
ID-000156,1100
ID-000157,1400
ID-000158,300
ID-000159,200
ID-000160,700
ID-000161,1300
ID-000162,1900
ID-000163,1100
ID-000164,900
ID-000165,1100
ID-000166,1400
ID-000167,800
ID-000168,900
ID-000169,800
ID-000170,1100
ID-000171,1700
ID-000172,400
ID-000173,700
ID-000174,900
ID-000175,1300
ID-000176,300
ID-000177,1900
ID-000178,1100
ID-000179,1400
ID-000180,1800
ID-000181,500
ID-000182,1000
ID-000183,800
ID-000184,1600
ID-000185,800
ID-000186,200
ID-000187,200
ID-000188,200
ID-000189,1700
ID-000190,1900
ID-000191,1500
ID-000192,1200
ID-000193,1600
ID-000194,1700
ID-000195,1000
ID-000196,1300
ID-000197,1100
ID-000198,1400
ID-000199,800
ID-000200,800
ID-000201,1400
ID-000202,1800
ID-000203,1000
