ID,Salary
ID-000001,700
ID-000002,1500
ID-000003,500
ID-000004,1600
ID-000005,1100
ID-000006,500
ID-000007,700
ID-000008,1700
ID-000009,900
ID-000010,800
ID-000011,1100
ID-000012,500
ID-000013,1300
ID-000014,900
ID-000015,1300
ID-000016,1100
ID-000017,1200
ID-000018,1200
ID-000019,1000
ID-000020,1300
ID-000021,1900
ID-000022,400
ID-000023,1300
ID-000024,200
ID-000025,600
ID-000026,1700
ID-000027,900
ID-000028,1400
ID-000029,300
ID-000030,900
ID-000031,1400
ID-000032,1800
ID-000033,1600
ID-000034,1500
ID-000035,1600
ID-000036,1600
ID-000037,1700
ID-000038,700
ID-000039,1800
ID-000040,1800
ID-000041,1500
ID-000042,1900
ID-000043,400
ID-000044,200
ID-000045,900
ID-000046,800
ID-000047,1200
ID-000048,300
ID-000049,300
ID-000050,1500
ID-000051,1700
ID-000052,800
ID-000053,1300
ID-000054,800
ID-000055,1500
ID-000056,600
ID-000057,1000
ID-000058,1400
ID-000059,1600
ID-000060,1500
ID-000061,1100
ID-000062,1100
ID-000063,1000
ID-000064,300
ID-000065,700
ID-000066,1600
ID-000067,500
ID-000068,800
ID-000069,1000
ID-000070,1000
ID-000071,1600
ID-000072,500
ID-000073,200
ID-000074,1600
ID-000075,1200
ID-000076,1800
ID-000077,1400
ID-000078,1600
ID-000079,1600
ID-000080,500
ID-000081,1100
ID-000082,600
ID-000083,1200
ID-000084,600
ID-000085,1700
ID-000086,1100
ID-000087,400
ID-000088,300
ID-000089,800
ID-000090,1400
ID-000091,1300
ID-000092,1200
ID-000093,1700
ID-000094,1800
ID-000095,700
ID-000096,200
ID-000097,300
ID-000098,300
ID-000099,1200
ID-000100,1100
ID-000101,1800
ID-000102,800
ID-000103,800
ID-000104,1300
ID-000105,400
ID-000106,900
ID-000107,1600
ID-000108,800
ID-000109,900
ID-000110,700
ID-000111,1800
ID-000112,600
ID-000113,700
ID-000114,1100
ID-000115,1400
ID-000116,500
ID-000117,1800
ID-000118,1100
ID-000119,1300
ID-000120,1600
ID-000121,1900
ID-000122,800
ID-000123,900
ID-000124,1600
ID-000125,1400
ID-000126,1800
ID-000127,1500
ID-000128,1300
ID-000129,800
ID-000130,500
ID-000131,800
ID-000132,700
ID-000133,600
ID-000134,400
ID-000135,300
ID-000136,300
ID-000137,900
ID-000138,1500
ID-000139,1900
ID-000140,1600
ID-000141,1100
ID-000142,600
ID-000143,1100
ID-000144,1500
ID-000145,1200
ID-000146,700
ID-000147,600
ID-000148,700
ID-000149,500
ID-000150,1200
ID-000151,1900
ID-000152,500
ID-000153,600
ID-000154,1300
ID-000155,1600
ID-000156,600
ID-000157,600
ID-000158,1000
ID-000159,1400
ID-000160,800
ID-000161,500
ID-000162,500
ID-000163,1300
ID-000164,900
ID-000165,900
ID-000166,800
ID-000167,800
ID-000168,1400
ID-000169,800
ID-000170,900
ID-000171,1500
ID-000172,1100
ID-000173,900
ID-000174,600
ID-000175,1300
ID-000176,500
ID-000177,600
ID-000178,300
ID-000179,500
ID-000180,1300
ID-000181,700
ID-000182,900
ID-000183,700
ID-000184,200
ID-000185,1500
ID-000186,300
ID-000187,800
ID-000188,600
ID-000189,1400
ID-000190,1100
ID-000191,500
ID-000192,800
ID-000193,900
ID-000194,1300
ID-000195,1300
ID-000196,1600
ID-000197,1400
ID-000198,1900
ID-000199,200
ID-000200,1800
ID-000201,1200
ID-000202,1800
ID-000203,700
ID-000204,200
ID-000205,1900
ID-000206,500
ID-000207,600
ID-000208,1700
ID-000209,400
ID-000210,200
ID-000211,1600
ID-000212,1300
ID-000213,900
ID-000214,800
ID-000215,1200
ID-000216,600
ID-000217,400
ID-000218,1000
ID-000219,800
ID-000220,1400
ID-000221,1300
ID-000222,1000
ID-000223,1600
ID-000224,1200
ID-000225,1300
ID-000226,1500
ID-000227,400
ID-000228,300
ID-000229,1700
ID-000230,900
ID-000231,1100
ID-000232,500
ID-000233,300
ID-000234,1600
ID-000235,1100
ID-000236,400
ID-000237,400
ID-000238,1400
ID-000239,500
ID-000240,1700
ID-000241,1500
ID-000242,800
ID-000243,1900
ID-000244,700
ID-000245,300
ID-000246,1200
ID-000247,1800
ID-000248,1600
ID-000249,500
ID-000250,1500
ID-000251,300
ID-000252,1000
ID-000253,900
ID-000254,1700
ID-000255,900
ID-000256,1100
ID-000257,600
ID-000258,1400
ID-000259,200
ID-000260,800
ID-000261,600
ID-000262,1700
ID-000263,200
ID-000264,1300
ID-000265,1300
ID-000266,700
ID-000267,300
ID-000268,1900
ID-000269,1300
ID-000270,1300
ID-000271,700
ID-000272,1000
ID-000273,900
ID-000274,1200
ID-000275,1100
ID-000276,600
ID-000277,1200
ID-000278,1200
ID-000279,200
ID-000280,200
ID-000281,1500
ID-000282,1300
ID-000283,1200
ID-000284,1000
ID-000285,1500
ID-000286,300
ID-000287,1100
ID-000288,1500
ID-000289,800
ID-000290,1200
ID-000291,200
ID-000292,1700
ID-000293,1400
ID-000294,1200
ID-000295,1700
ID-000296,300
ID-000297,1200
ID-000298,600
ID-000299,600
ID-000300,1900
ID-000301,1200
ID-000302,200
ID-000303,300
ID-000304,500
ID-000305,1300
ID-000306,1200
ID-000307,1500
ID-000308,1200
ID-000309,1300
ID-000310,1600
ID-000311,400
ID-000312,1600
ID-000313,1000
ID-000314,1400
ID-000315,1400
ID-000316,800
ID-000317,1700
ID-000318,900
ID-000319,1300
ID-000320,1300
ID-000321,800
ID-000322,1300
ID-000323,1300
ID-000324,400
ID-000325,1900
ID-000326,1600
ID-000327,1200
ID-000328,600
ID-000329,200
ID-000330,1200
ID-000331,800
ID-000332,500
ID-000333,1200
ID-000334,600
ID-000335,200
ID-000336,1100
ID-000337,300
ID-000338,1900
ID-000339,1000
ID-000340,400
ID-000341,300
ID-000342,200
ID-000343,1500
ID-000344,1100
ID-000345,1000
ID-000346,1400
ID-000347,600
ID-000348,1800
ID-000349,1800
ID-000350,900
ID-000351,1700
ID-000352,1300
ID-000353,1500
ID-000354,500
ID-000355,1200
ID-000356,1700
ID-000357,1000
ID-000358,900
ID-000359,1100
ID-000360,1200
ID-000361,1000
ID-000362,800
ID-000363,1700
ID-000364,1000
ID-000365,600
ID-000366,600
ID-000367,600
ID-000368,1000
ID-000369,1600
ID-000370,800
ID-000371,600
ID-000372,1900
ID-000373,1800
ID-000374,1300
ID-000375,800
ID-000376,1500
ID-000377,200
ID-000378,1900
ID-000379,1600
ID-000380,800
ID-000381,1500
ID-000382,400
ID-000383,700
ID-000384,1500
ID-000385,1300
ID-000386,1800
ID-000387,1200
ID-000388,1800
ID-000389,200
ID-000390,1600
ID-000391,600
ID-000392,1400
ID-000393,1500
ID-000394,700
ID-000395,700
ID-000396,300
ID-000397,1600
ID-000398,200
ID-000399,1700
ID-000400,1500
ID-000401,400
ID-000402,1000
ID-000403,1800
ID-000404,400
ID-000405,1400
ID-000406,200
ID-000407,800
ID-000408,1800
ID-000409,1800
ID-000410,1900
ID-000411,600
ID-000412,1800
ID-000413,500
ID-000414,600
ID-000415,1600
ID-000416,300
ID-000417,1900
ID-000418,1000
ID-000419,1000
ID-000420,1500
ID-000421,1300
ID-000422,300
ID-000423,1200
ID-000424,700
ID-000425,1200
ID-000426,300
ID-000427,1100
ID-000428,1900
ID-000429,400
ID-000430,900
ID-000431,1300
ID-000432,1600
ID-000433,800
ID-000434,900
ID-000435,300
ID-000436,700
ID-000437,300
ID-000438,1000
ID-000439,400
ID-000440,1100
ID-000441,800
ID-000442,900
ID-000443,1900
ID-000444,1800
ID-000445,800
ID-000446,1100
ID-000447,900
ID-000448,1200
ID-000449,1800
ID-000450,1600
ID-000451,1000
ID-000452,1400
ID-000453,1200
ID-000454,200
ID-000455,300
ID-000456,700
ID-000457,1700
ID-000458,1700
ID-000459,1900
ID-000460,1000
ID-000461,1900
ID-000462,200
ID-000463,1000
ID-000464,300
ID-000465,1400
ID-000466,600
ID-000467,600
ID-000468,1800
ID-000469,1200
ID-000470,700
ID-000471,1400
ID-000472,900
ID-000473,700
ID-000474,1700
ID-000475,1500
ID-000476,500
ID-000477,1800
ID-000478,1700
ID-000479,1700
ID-000480,1600
ID-000481,1200
ID-000482,1900
ID-000483,900
ID-000484,1300
ID-000485,1600
ID-000486,600
ID-000487,1500
ID-000488,200
ID-000489,1800
ID-000490,400
ID-000491,400
ID-000492,800
ID-000493,500
ID-000494,1800
ID-000495,1000
ID-000496,500
ID-000497,300
ID-000498,900
ID-000499,900
ID-000500,1400
ID-000501,1800
ID-000502,1300
ID-000503,1300
ID-000504,1400
ID-000505,1200
ID-000506,1300
ID-000507,1800
ID-000508,200
ID-000509,1700
ID-000510,1400
ID-000511,400
ID-000512,1100
ID-000513,1500
ID-000514,700
ID-000515,1600
ID-000516,1800
ID-000517,1600
ID-000518,1300
ID-000519,1600
ID-000520,1000
ID-000521,1300
ID-000522,1200
ID-000523,1500
ID-000524,1100
ID-000525,1000
ID-000526,500
ID-000527,1100
ID-000528,1300
ID-000529,700
ID-000530,600
ID-000531,1100
ID-000532,1600
ID-000533,1300
ID-000534,1600
ID-000535,900
ID-000536,1500
ID-000537,1400
ID-000538,1300
ID-000539,1500
ID-000540,800
ID-000541,1400
ID-000542,1000
ID-000543,200
ID-000544,200
ID-000545,1600
ID-000546,300
ID-000547,1800
ID-000548,1700
ID-000549,200
ID-000550,400
ID-000551,1100
ID-000552,1600
ID-000553,400
ID-000554,1400
ID-000555,1400
ID-000556,1700
ID-000557,1100
ID-000558,500
ID-000559,600
ID-000560,1500
ID-000561,1700
ID-000562,1700
ID-000563,300
ID-000564,700
ID-000565,400
ID-000566,200
ID-000567,1000
ID-000568,1800
ID-000569,900
ID-000570,1100
ID-000571,1000
ID-000572,800
ID-000573,1800
ID-000574,1100
ID-000575,300
ID-000576,1900
ID-000577,800
ID-000578,1100
ID-000579,600
ID-000580,1300
ID-000581,1400
ID-000582,800
ID-000583,200
ID-000584,1300
ID-000585,900
ID-000586,1400
ID-000587,1300
ID-000588,600
ID-000589,1400
ID-000590,500
ID-000591,1000
ID-000592,1200
ID-000593,1600
ID-000594,200
ID-000595,1400
ID-000596,1500
ID-000597,1900
ID-000598,300
ID-000599,1400
ID-000600,800
ID-000601,1600
ID-000602,300
ID-000603,1000
ID-000604,200
ID-000605,1500
ID-000606,700
ID-000607,1300
ID-000608,200
ID-000609,1900
ID-000610,700
ID-000611,1100
ID-000612,1200
ID-000613,1100
ID-000614,1900
ID-000615,200
ID-000616,200
ID-000617,600
ID-000618,1900
ID-000619,700
ID-000620,500
ID-000621,1000
ID-000622,1300
ID-000623,600
ID-000624,1400
ID-000625,1000
ID-000626,1100
ID-000627,1200
ID-000628,1500
ID-000629,1400
ID-000630,1500
ID-000631,1200
ID-000632,300
ID-000633,1000
ID-000634,700
ID-000635,400
ID-000636,1300
ID-000637,1000
ID-000638,1500
ID-000639,800
ID-000640,1600
ID-000641,1600
ID-000642,1000
ID-000643,900
ID-000644,800
ID-000645,1000
ID-000646,1000
ID-000647,700
ID-000648,1200
ID-000649,1500
ID-000650,300
ID-000651,1300
ID-000652,1300
ID-000653,400
ID-000654,1600
ID-000655,1400
ID-000656,1700
ID-000657,1500
ID-000658,1300
ID-000659,700
ID-000660,500
ID-000661,1100
ID-000662,1700
ID-000663,200
ID-000664,500
ID-000665,1900
ID-000666,1500
ID-000667,1100
ID-000668,1600
ID-000669,1400
ID-000670,1200
ID-000671,1700
ID-000672,1900
ID-000673,900
ID-000674,1000
ID-000675,700
ID-000676,1900
ID-000677,300
ID-000678,1700
ID-000679,1500
ID-000680,1500
ID-000681,1300
ID-000682,1300
ID-000683,1300
ID-000684,400
ID-000685,1100
ID-000686,600
ID-000687,1300
ID-000688,1900
ID-000689,1700
ID-000690,1700
ID-000691,1100
ID-000692,1200
ID-000693,800
ID-000694,1900
ID-000695,900
ID-000696,1300
ID-000697,400
ID-000698,1200
ID-000699,1200
ID-000700,200
ID-000701,1000
ID-000702,1000
ID-000703,500
ID-000704,900
ID-000705,600
ID-000706,200
ID-000707,1400
ID-000708,300
ID-000709,500
ID-000710,1900
ID-000711,1000
ID-000712,1100
ID-000713,1800
ID-000714,1600
ID-000715,1400
ID-000716,1200
ID-000717,1100
ID-000718,1800
ID-000719,500
ID-000720,700
ID-000721,300
ID-000722,1000
ID-000723,900
ID-000724,700
ID-000725,1500
ID-000726,1600
ID-000727,300
ID-000728,1000
ID-000729,400
ID-000730,1200
ID-000731,800
ID-000732,1100
ID-000733,500
ID-000734,500
ID-000735,1300
ID-000736,1200
ID-000737,1700
ID-000738,1400
ID-000739,700
ID-000740,700
ID-000741,1700
ID-000742,1800
ID-000743,1800
ID-000744,900
ID-000745,1200
ID-000746,1400
ID-000747,300
ID-000748,1900
ID-000749,1100
ID-000750,400
ID-000751,1800
ID-000752,1700
ID-000753,1300
ID-000754,1400
ID-000755,1500
ID-000756,700
ID-000757,1700
ID-000758,600
ID-000759,400
ID-000760,1400
ID-000761,800
ID-000762,1300
ID-000763,1500
ID-000764,800
ID-000765,1100
ID-000766,900
ID-000767,1300
ID-000768,1400
ID-000769,300
ID-000770,700
ID-000771,1900
ID-000772,800
ID-000773,600
ID-000774,1000
ID-000775,900
ID-000776,1400
ID-000777,1900
ID-000778,1500
ID-000779,1300
ID-000780,1000
ID-000781,1800
ID-000782,1900
ID-000783,500
ID-000784,800
ID-000785,200
ID-000786,300
ID-000787,400
ID-000788,1500
ID-000789,1200
ID-000790,200
ID-000791,1000
ID-000792,1300
ID-000793,800
ID-000794,600
ID-000795,600
ID-000796,200
ID-000797,300
ID-000798,600
ID-000799,1300
ID-000800,1600
ID-000801,400
ID-000802,1200
ID-000803,1500
ID-000804,1400
ID-000805,1300
ID-000806,1100
ID-000807,1100
ID-000808,1200
ID-000809,1800
ID-000810,1900
ID-000811,1000
ID-000812,1300
ID-000813,1600
ID-000814,600
ID-000815,1400
ID-000816,900
ID-000817,200
ID-000818,1200
ID-000819,200
ID-000820,1300
ID-000821,900
ID-000822,1000
ID-000823,1900
ID-000824,200
ID-000825,1500
ID-000826,1000
ID-000827,400
ID-000828,1300
ID-000829,400
ID-000830,1200
ID-000831,400
ID-000832,1900
ID-000833,900
ID-000834,1700
ID-000835,900
ID-000836,1900
ID-000837,800
ID-000838,1000
ID-000839,900
ID-000840,1300
ID-000841,600
ID-000842,1600
ID-000843,1700
ID-000844,1200
ID-000845,900
ID-000846,800
ID-000847,300
ID-000848,900
ID-000849,1600
ID-000850,1800
ID-000851,1000
ID-000852,1700
ID-000853,1700
ID-000854,1700
ID-000855,1800
ID-000856,300
ID-000857,1300
