ID,Salary
ID-000001,1800
ID-000002,600
ID-000003,700
ID-000004,700
ID-000005,1900
ID-000006,1800
ID-000007,400
ID-000008,700
ID-000009,200
ID-000010,1700
ID-000011,1700
ID-000012,700
ID-000013,900
ID-000014,1400
ID-000015,1400
ID-000016,1500
ID-000017,1400
ID-000018,1100
ID-000019,500
ID-000020,1900
ID-000021,1000
ID-000022,1800
ID-000023,1700
ID-000024,200
ID-000025,600
ID-000026,800
ID-000027,300
ID-000028,900
ID-000029,1200
ID-000030,700
ID-000031,1000
ID-000032,1200
ID-000033,1500
ID-000034,1200
ID-000035,800
ID-000036,400
ID-000037,1000
ID-000038,1600
ID-000039,600
ID-000040,1200
ID-000041,500
ID-000042,300
ID-000043,800
ID-000044,1400
ID-000045,1800
ID-000046,1400
ID-000047,600
ID-000048,1200
ID-000049,1300
ID-000050,1800
ID-000051,1200
ID-000052,1300
ID-000053,1400
ID-000054,1800
ID-000055,800
ID-000056,700
ID-000057,800
ID-000058,900
ID-000059,600
ID-000060,400
ID-000061,400
ID-000062,900
ID-000063,1400
ID-000064,500
ID-000065,1500
ID-000066,1900
ID-000067,1200
ID-000068,1600
ID-000069,700
ID-000070,1800
ID-000071,1800
ID-000072,200
ID-000073,500
ID-000074,600
ID-000075,1900
ID-000076,500
ID-000077,700
ID-000078,1100
ID-000079,1200
ID-000080,1500
ID-000081,1600
ID-000082,1900
ID-000083,1500
ID-000084,1500
ID-000085,1600
ID-000086,300
ID-000087,1500
ID-000088,1600
ID-000089,700
ID-000090,600
ID-000091,1300
ID-000092,1900
ID-000093,1100
ID-000094,800
ID-000095,1100
ID-000096,1900
ID-000097,300
ID-000098,1000
ID-000099,1900
ID-000100,1600
ID-000101,1200
ID-000102,1100
ID-000103,1400
ID-000104,1200
ID-000105,200
ID-000106,1300
ID-000107,600
ID-000108,400
ID-000109,1900
ID-000110,1400
ID-000111,700
ID-000112,1700
ID-000113,1800
ID-000114,1100
ID-000115,1200
ID-000116,1100
ID-000117,1700
ID-000118,1000
ID-000119,1200
ID-000120,900
ID-000121,1500
ID-000122,1200
ID-000123,1100
ID-000124,1700
ID-000125,600
ID-000126,1200
ID-000127,800
ID-000128,1600
ID-000129,1700
ID-000130,1700
ID-000131,1000
ID-000132,1700
ID-000133,300
ID-000134,1900
ID-000135,700
ID-000136,1000
ID-000137,200
ID-000138,1000
ID-000139,1300
ID-000140,300
ID-000141,800
ID-000142,1400
ID-000143,700
ID-000144,900
ID-000145,1000
ID-000146,200
ID-000147,1500
ID-000148,400
ID-000149,400
ID-000150,1100
ID-000151,1500
ID-000152,300
ID-000153,1800
ID-000154,1200
ID-000155,900
ID-000156,1300
ID-000157,300
ID-000158,400
ID-000159,900
ID-000160,1400
ID-000161,1100
ID-000162,900
ID-000163,1600
ID-000164,1200
ID-000165,1000
ID-000166,1600
ID-000167,300
ID-000168,700
ID-000169,1600
ID-000170,800
ID-000171,200
ID-000172,1200
ID-000173,200
ID-000174,800
ID-000175,400
ID-000176,1000
ID-000177,200
ID-000178,1000
ID-000179,1700
ID-000180,1000
ID-000181,1300
ID-000182,1500
ID-000183,1300
ID-000184,400
ID-000185,1900
ID-000186,1200
ID-000187,800
ID-000188,1000
ID-000189,400
ID-000190,900
ID-000191,1100
ID-000192,1300
ID-000193,600
ID-000194,1700
ID-000195,300
ID-000196,700
ID-000197,600
ID-000198,1700
ID-000199,1300
ID-000200,1900
ID-000201,800
ID-000202,1700
ID-000203,1600
ID-000204,1300
ID-000205,500
ID-000206,1100
ID-000207,200
ID-000208,200
