ID,Salary
ID-000001,700
ID-000002,1200
ID-000003,1300
ID-000004,900
ID-000005,1500
ID-000006,1800
ID-000007,1700
ID-000008,900
ID-000009,1500
ID-000010,1700
ID-000011,1000
ID-000012,800
ID-000013,600
ID-000014,500
ID-000015,1600
ID-000016,300
ID-000017,1600
ID-000018,500
ID-000019,1600
ID-000020,300
ID-000021,200
ID-000022,1300
ID-000023,300
ID-000024,1000
ID-000025,1700
ID-000026,500
ID-000027,1100
ID-000028,1700
ID-000029,1000
ID-000030,300
ID-000031,1200
ID-000032,700
ID-000033,400
ID-000034,900
ID-000035,1700
ID-000036,1200
ID-000037,1000
ID-000038,1000
ID-000039,500
ID-000040,1300
ID-000041,800
ID-000042,500
ID-000043,1400
ID-000044,500
ID-000045,1900
ID-000046,900
ID-000047,300
ID-000048,1700
ID-000049,700
ID-000050,1400
ID-000051,1800
ID-000052,200
ID-000053,700
ID-000054,1900
ID-000055,1900
ID-000056,1300
ID-000057,1400
ID-000058,700
ID-000059,600
ID-000060,1700
ID-000061,800
ID-000062,200
ID-000063,1300
ID-000064,700
ID-000065,1400
ID-000066,400
ID-000067,1500
ID-000068,1400
ID-000069,600
ID-000070,1900
ID-000071,1300
ID-000072,1200
ID-000073,1900
ID-000074,1700
ID-000075,400
ID-000076,700
ID-000077,800
ID-000078,1500
ID-000079,1900
ID-000080,1600
ID-000081,1500
ID-000082,1700
ID-000083,300
ID-000084,500
ID-000085,500
ID-000086,300
ID-000087,1700
ID-000088,300
ID-000089,900
ID-000090,800
ID-000091,1100
ID-000092,1800
ID-000093,900
ID-000094,700
ID-000095,400
ID-000096,1100
ID-000097,700
ID-000098,1800
ID-000099,1100
ID-000100,900
ID-000101,1200
ID-000102,1500
ID-000103,1100
ID-000104,1600
ID-000105,400
ID-000106,1000
ID-000107,700
ID-000108,1800
ID-000109,1300
ID-000110,400
ID-000111,1400
ID-000112,1000
ID-000113,1200
ID-000114,900
ID-000115,600
ID-000116,1800
ID-000117,900
ID-000118,1800
ID-000119,600
ID-000120,1500
ID-000121,1200
ID-000122,200
ID-000123,500
ID-000124,1100
ID-000125,1500
ID-000126,1600
ID-000127,300
ID-000128,1400
ID-000129,800
ID-000130,1400
ID-000131,700
ID-000132,1500
ID-000133,1100
ID-000134,1400
ID-000135,400
ID-000136,1600
ID-000137,700
ID-000138,1300
ID-000139,200
ID-000140,1800
ID-000141,1900
ID-000142,700
ID-000143,400
ID-000144,1600
ID-000145,1300
ID-000146,900
ID-000147,400
ID-000148,1000
ID-000149,1900
ID-000150,700
ID-000151,200
ID-000152,400
ID-000153,300
ID-000154,400
ID-000155,1000
ID-000156,900
ID-000157,900
ID-000158,1700
ID-000159,1200
ID-000160,1100
ID-000161,1700
ID-000162,1600
ID-000163,900
ID-000164,1400
ID-000165,1300
ID-000166,1300
ID-000167,400
ID-000168,400
ID-000169,1500
ID-000170,800
ID-000171,200
ID-000172,1100
ID-000173,400
ID-000174,1500
ID-000175,1700
ID-000176,1400
ID-000177,1200
ID-000178,600
ID-000179,800
ID-000180,1700
ID-000181,1400
ID-000182,1400
ID-000183,1000
ID-000184,800
ID-000185,1100
ID-000186,500
ID-000187,1300
ID-000188,1100
ID-000189,500
ID-000190,200
ID-000191,1200
ID-000192,1800
ID-000193,1400
ID-000194,1500
ID-000195,1800
ID-000196,1600
ID-000197,900
ID-000198,1600
ID-000199,1600
ID-000200,1700
ID-000201,200
ID-000202,1200
ID-000203,500
ID-000204,1200
ID-000205,600
ID-000206,400
ID-000207,800
ID-000208,700
ID-000209,900
ID-000210,1500
ID-000211,300
ID-000212,1300
ID-000213,1300
ID-000214,600
ID-000215,1500
ID-000216,1700
ID-000217,1400
ID-000218,1300
ID-000219,900
ID-000220,1100
ID-000221,1300
ID-000222,1800
ID-000223,1400
ID-000224,1800
ID-000225,1400
ID-000226,200
ID-000227,700
ID-000228,1100
ID-000229,300
ID-000230,1000
ID-000231,800
ID-000232,600
ID-000233,600
ID-000234,1700
ID-000235,400
ID-000236,1500
ID-000237,200
ID-000238,200
ID-000239,1600
ID-000240,400
ID-000241,1600
ID-000242,1700
ID-000243,1800
ID-000244,1300
ID-000245,1700
ID-000246,1200
ID-000247,1100
ID-000248,1000
ID-000249,300
ID-000250,700
ID-000251,1200
ID-000252,1900
ID-000253,1000
ID-000254,700
ID-000255,1200
ID-000256,1800
ID-000257,700
ID-000258,700
ID-000259,1400
ID-000260,300
ID-000261,700
ID-000262,200
ID-000263,1600
ID-000264,700
ID-000265,900
ID-000266,200
ID-000267,1000
ID-000268,800
ID-000269,900
ID-000270,1200
ID-000271,1100
ID-000272,1500
ID-000273,1700
ID-000274,900
ID-000275,300
ID-000276,600
ID-000277,1500
ID-000278,1400
ID-000279,1000
ID-000280,700
ID-000281,1600
ID-000282,900
ID-000283,1100
ID-000284,200
ID-000285,1500
ID-000286,1900
ID-000287,600
ID-000288,400
ID-000289,200
ID-000290,1100
ID-000291,300
ID-000292,700
ID-000293,700
ID-000294,400
ID-000295,1200
ID-000296,800
ID-000297,1200
ID-000298,1600
ID-000299,1100
ID-000300,1700
ID-000301,900
ID-000302,1800
ID-000303,1400
ID-000304,1700
ID-000305,800
ID-000306,600
ID-000307,400
ID-000308,900
ID-000309,600
ID-000310,1300
ID-000311,300
ID-000312,1000
ID-000313,500
ID-000314,1900
ID-000315,200
ID-000316,1100
ID-000317,1500
ID-000318,800
ID-000319,1700
ID-000320,400
ID-000321,800
ID-000322,1300
ID-000323,1300
ID-000324,1400
ID-000325,200
ID-000326,800
ID-000327,1900
ID-000328,1100
ID-000329,600
ID-000330,1100
ID-000331,900
ID-000332,1900
ID-000333,300
ID-000334,300
ID-000335,500
ID-000336,1900
ID-000337,1500
ID-000338,1200
ID-000339,200
ID-000340,1600
ID-000341,1600
ID-000342,900
ID-000343,900
ID-000344,1700
ID-000345,500
ID-000346,300
ID-000347,700
ID-000348,1000
ID-000349,1200
ID-000350,600
ID-000351,1500
ID-000352,200
ID-000353,1600
ID-000354,1200
ID-000355,1800
ID-000356,300
ID-000357,300
ID-000358,1200
ID-000359,600
ID-000360,500
ID-000361,500
ID-000362,1200
ID-000363,1600
ID-000364,1300
ID-000365,1700
ID-000366,1400
ID-000367,800
ID-000368,500
ID-000369,900
ID-000370,1500
ID-000371,700
ID-000372,1500
ID-000373,600
ID-000374,600
ID-000375,700
ID-000376,700
ID-000377,1600
ID-000378,1900
ID-000379,1000
ID-000380,1200
ID-000381,300
ID-000382,700
ID-000383,900
ID-000384,1100
ID-000385,400
ID-000386,1600
ID-000387,500
ID-000388,400
ID-000389,200
ID-000390,700
ID-000391,1700
ID-000392,1400
ID-000393,1300
ID-000394,300
ID-000395,200
ID-000396,200
ID-000397,500
ID-000398,1200
ID-000399,300
ID-000400,1800
ID-000401,500
ID-000402,700
ID-000403,1800
ID-000404,200
ID-000405,1300
ID-000406,800
ID-000407,1400
ID-000408,1900
ID-000409,1400
ID-000410,1100
ID-000411,1000
ID-000412,300
ID-000413,1900
ID-000414,1100
ID-000415,1200
ID-000416,1300
ID-000417,900
ID-000418,1400
ID-000419,400
ID-000420,1600
ID-000421,1700
ID-000422,500
ID-000423,400
ID-000424,300
ID-000425,900
ID-000426,600
ID-000427,1300
ID-000428,1300
ID-000429,900
ID-000430,600
ID-000431,1700
ID-000432,1900
ID-000433,1900
ID-000434,1600
ID-000435,1400
ID-000436,1300
ID-000437,1800
ID-000438,400
ID-000439,1400
ID-000440,700
ID-000441,800
ID-000442,800
ID-000443,1200
ID-000444,1700
ID-000445,200
ID-000446,1600
ID-000447,900
ID-000448,1800
ID-000449,1000
ID-000450,1400
ID-000451,1200
ID-000452,300
ID-000453,300
ID-000454,300
ID-000455,500
ID-000456,1000
ID-000457,200
ID-000458,1800
ID-000459,200
ID-000460,1500
ID-000461,300
ID-000462,600
ID-000463,1500
ID-000464,800
ID-000465,1300
ID-000466,300
ID-000467,800
ID-000468,200
ID-000469,300
ID-000470,700
ID-000471,200
ID-000472,1300
ID-000473,900
ID-000474,900
ID-000475,1300
ID-000476,1100
ID-000477,400
ID-000478,900
ID-000479,900
ID-000480,300
ID-000481,200
ID-000482,300
ID-000483,600
ID-000484,1200
ID-000485,1800
ID-000486,900
ID-000487,1200
ID-000488,1800
ID-000489,200
ID-000490,1700
ID-000491,1100
ID-000492,900
ID-000493,1500
ID-000494,700
ID-000495,800
ID-000496,400
ID-000497,1600
ID-000498,1700
ID-000499,500
ID-000500,500
ID-000501,1400
ID-000502,700
ID-000503,1000
ID-000504,400
ID-000505,1900
ID-000506,300
ID-000507,1200
ID-000508,900
ID-000509,1800
ID-000510,300
ID-000511,1100
ID-000512,600
ID-000513,500
ID-000514,200
ID-000515,1500
ID-000516,900
ID-000517,1300
ID-000518,400
ID-000519,200
ID-000520,1800
ID-000521,1500
ID-000522,1700
ID-000523,200
ID-000524,200
ID-000525,1200
ID-000526,1900
ID-000527,1100
ID-000528,500
ID-000529,300
ID-000530,1500
ID-000531,900
ID-000532,1600
ID-000533,1200
ID-000534,1900
ID-000535,1700
ID-000536,1800
ID-000537,1900
ID-000538,1500
ID-000539,1300
ID-000540,1400
ID-000541,1300
ID-000542,1100
ID-000543,900
ID-000544,1500
ID-000545,1800
ID-000546,1600
ID-000547,300
ID-000548,1200
ID-000549,800
ID-000550,700
ID-000551,1200
ID-000552,1900
ID-000553,1900
ID-000554,800
ID-000555,800
ID-000556,500
ID-000557,900
ID-000558,1300
ID-000559,800
ID-000560,1600
