ID,Salary
ID-000001,300
ID-000002,1800
ID-000003,1500
ID-000004,1300
ID-000005,1400
ID-000006,1900
ID-000007,500
ID-000008,200
ID-000009,1200
ID-000010,800
ID-000011,1900
ID-000012,1500
ID-000013,1400
ID-000014,1000
ID-000015,400
ID-000016,1000
ID-000017,200
ID-000018,600
ID-000019,400
ID-000020,700
ID-000021,400
ID-000022,400
ID-000023,900
ID-000024,1400
ID-000025,1900
ID-000026,700
ID-000027,800
ID-000028,1600
ID-000029,900
ID-000030,700
ID-000031,1300
ID-000032,600
ID-000033,800
ID-000034,1000
ID-000035,400
ID-000036,400
ID-000037,1400
ID-000038,1900
ID-000039,1300
ID-000040,1200
ID-000041,1100
ID-000042,400
ID-000043,900
ID-000044,1900
ID-000045,400
ID-000046,500
ID-000047,1900
ID-000048,1600
ID-000049,200
ID-000050,1800
ID-000051,700
ID-000052,1700
ID-000053,1300
ID-000054,1900
ID-000055,1700
ID-000056,1200
ID-000057,1100
ID-000058,1200
ID-000059,400
ID-000060,1200
ID-000061,300
ID-000062,1900
ID-000063,1800
ID-000064,400
ID-000065,600
ID-000066,200
ID-000067,300
ID-000068,200
ID-000069,1500
ID-000070,400
ID-000071,400
ID-000072,1100
ID-000073,1800
ID-000074,1600
ID-000075,1500
ID-000076,400
ID-000077,900
ID-000078,400
ID-000079,1800
ID-000080,300
ID-000081,1900
ID-000082,1200
ID-000083,1600
ID-000084,1400
ID-000085,500
ID-000086,1800
ID-000087,1600
ID-000088,1400
ID-000089,900
ID-000090,400
ID-000091,500
ID-000092,1300
ID-000093,1100
ID-000094,200
ID-000095,1800
ID-000096,1600
ID-000097,1800
ID-000098,1300
ID-000099,1100
ID-000100,800
ID-000101,1000
ID-000102,200
ID-000103,1100
ID-000104,600
ID-000105,1400
ID-000106,700
ID-000107,400
ID-000108,1000
ID-000109,1700
ID-000110,800
ID-000111,1500
ID-000112,1200
ID-000113,1700
ID-000114,900
ID-000115,500
ID-000116,1500
ID-000117,1000
ID-000118,700
ID-000119,1800
ID-000120,1800
ID-000121,1800
ID-000122,1500
ID-000123,1300
ID-000124,800
ID-000125,500
ID-000126,1400
ID-000127,800
ID-000128,1000
ID-000129,1900
ID-000130,1800
ID-000131,700
ID-000132,1600
ID-000133,1700
ID-000134,400
ID-000135,1000
ID-000136,900
ID-000137,1500
ID-000138,1000
ID-000139,800
ID-000140,1500
ID-000141,800
ID-000142,400
ID-000143,1600
ID-000144,1700
ID-000145,500
ID-000146,300
ID-000147,1600
ID-000148,1300
ID-000149,300
ID-000150,1900
ID-000151,1500
ID-000152,700
ID-000153,300
ID-000154,1600
ID-000155,1100
ID-000156,1600
ID-000157,1600
ID-000158,500
ID-000159,500
ID-000160,1400
ID-000161,400
ID-000162,1800
ID-000163,1000
ID-000164,400
ID-000165,600
ID-000166,900
ID-000167,1400
ID-000168,1000
ID-000169,1200
ID-000170,1900
ID-000171,1700
ID-000172,1600
ID-000173,1900
ID-000174,1000
ID-000175,500
ID-000176,600
ID-000177,1500
ID-000178,1600
ID-000179,300
ID-000180,1200
ID-000181,1200
ID-000182,1000
ID-000183,400
ID-000184,500
ID-000185,200
ID-000186,200
ID-000187,300
ID-000188,1200
ID-000189,1600
ID-000190,700
ID-000191,1000
ID-000192,1400
ID-000193,700
ID-000194,900
ID-000195,1400
ID-000196,800
ID-000197,1800
ID-000198,1100
ID-000199,1800
ID-000200,1100
ID-000201,800
ID-000202,1800
ID-000203,700
ID-000204,1400
ID-000205,1500
ID-000206,1100
ID-000207,1700
ID-000208,1200
ID-000209,1600
ID-000210,900
ID-000211,1200
ID-000212,1500
ID-000213,1300
ID-000214,200
ID-000215,1600
ID-000216,1400
ID-000217,1500
ID-000218,400
ID-000219,1100
ID-000220,700
ID-000221,1400
ID-000222,900
ID-000223,1900
ID-000224,1500
ID-000225,400
ID-000226,600
ID-000227,900
ID-000228,1700
ID-000229,1600
ID-000230,1000
ID-000231,1200
ID-000232,1200
ID-000233,500
ID-000234,1100
ID-000235,1800
ID-000236,1600
ID-000237,900
ID-000238,1800
ID-000239,1600
ID-000240,1200
ID-000241,900
ID-000242,200
ID-000243,1500
ID-000244,900
ID-000245,800
ID-000246,800
ID-000247,1100
ID-000248,700
ID-000249,1900
ID-000250,600
ID-000251,900
ID-000252,500
ID-000253,1200
ID-000254,1500
ID-000255,1400
ID-000256,300
ID-000257,200
ID-000258,1900
ID-000259,1500
ID-000260,500
ID-000261,1600
ID-000262,1200
ID-000263,1500
ID-000264,1900
ID-000265,500
ID-000266,1000
ID-000267,1700
ID-000268,1100
ID-000269,1600
ID-000270,1400
ID-000271,500
ID-000272,1200
ID-000273,1300
ID-000274,1700
ID-000275,1300
ID-000276,1300
ID-000277,1200
ID-000278,600
ID-000279,900
ID-000280,1000
ID-000281,1300
ID-000282,800
ID-000283,300
ID-000284,1200
ID-000285,1500
ID-000286,700
ID-000287,300
ID-000288,800
ID-000289,1400
ID-000290,800
ID-000291,1100
ID-000292,1400
ID-000293,600
ID-000294,1800
ID-000295,600
ID-000296,300
ID-000297,1500
ID-000298,700
ID-000299,1500
ID-000300,1000
ID-000301,1300
ID-000302,1800
ID-000303,900
ID-000304,700
ID-000305,1900
ID-000306,1200
ID-000307,300
ID-000308,1600
ID-000309,1100
ID-000310,1700
ID-000311,400
ID-000312,1500
ID-000313,1300
ID-000314,1300
ID-000315,300
ID-000316,1200
ID-000317,1400
ID-000318,400
ID-000319,1100
ID-000320,1000
ID-000321,1100
ID-000322,1500
ID-000323,900
ID-000324,1100
ID-000325,1000
ID-000326,400
ID-000327,1100
ID-000328,900
ID-000329,400
ID-000330,700
ID-000331,1500
ID-000332,200
ID-000333,400
ID-000334,1500
ID-000335,900
ID-000336,300
ID-000337,1700
ID-000338,800
ID-000339,1700
ID-000340,1800
ID-000341,400
ID-000342,1400
ID-000343,500
ID-000344,1500
ID-000345,1300
ID-000346,600
ID-000347,800
ID-000348,900
ID-000349,1000
ID-000350,1700
ID-000351,1400
ID-000352,1500
ID-000353,1900
ID-000354,1200
ID-000355,1700
ID-000356,1600
ID-000357,1100
ID-000358,1200
ID-000359,1000
ID-000360,400
ID-000361,1500
ID-000362,900
ID-000363,1400
ID-000364,1900
ID-000365,600
ID-000366,500
ID-000367,1000
ID-000368,600
ID-000369,1500
ID-000370,500
ID-000371,1100
ID-000372,1500
ID-000373,1000
ID-000374,1800
ID-000375,1300
ID-000376,1900
