ID,Salary
ID-000001,700
ID-000002,1900
ID-000003,1800
ID-000004,1800
ID-000005,1800
ID-000006,1300
ID-000007,1200
ID-000008,200
ID-000009,1300
ID-000010,800
ID-000011,1700
ID-000012,900
ID-000013,200
ID-000014,1400
ID-000015,1200
ID-000016,1700
ID-000017,900
ID-000018,1900
ID-000019,900
ID-000020,1600
ID-000021,1400
ID-000022,600
ID-000023,1900
ID-000024,1000
ID-000025,1600
ID-000026,1100
ID-000027,1700
ID-000028,1700
ID-000029,1000
ID-000030,300
ID-000031,1400
ID-000032,400
ID-000033,300
ID-000034,400
ID-000035,1200
ID-000036,1400
ID-000037,1800
ID-000038,1100
ID-000039,1400
ID-000040,1100
ID-000041,1700
ID-000042,900
ID-000043,1000
ID-000044,1100
ID-000045,1800
ID-000046,1600
ID-000047,1200
ID-000048,600
ID-000049,400
ID-000050,1100
ID-000051,1100
ID-000052,1700
ID-000053,1100
ID-000054,1500
ID-000055,400
ID-000056,1900
ID-000057,1100
ID-000058,1300
ID-000059,1400
ID-000060,1000
ID-000061,1900
ID-000062,1900
ID-000063,500
ID-000064,1200
ID-000065,1600
ID-000066,400
ID-000067,300
ID-000068,1700
ID-000069,500
ID-000070,1900
ID-000071,400
ID-000072,1100
ID-000073,400
ID-000074,300
ID-000075,1000
ID-000076,700
ID-000077,1700
ID-000078,200
ID-000079,600
ID-000080,200
ID-000081,1700
ID-000082,1700
ID-000083,1800
ID-000084,1500
ID-000085,1000
ID-000086,1500
ID-000087,1900
ID-000088,500
ID-000089,600
ID-000090,1300
ID-000091,1800
ID-000092,1400
ID-000093,1500
ID-000094,900
ID-000095,700
ID-000096,600
ID-000097,800
ID-000098,1500
ID-000099,800
ID-000100,1400
ID-000101,500
ID-000102,1000
ID-000103,300
ID-000104,1400
ID-000105,1500
ID-000106,1600
ID-000107,1900
ID-000108,1500
ID-000109,1000
ID-000110,1800
ID-000111,300
ID-000112,1700
ID-000113,1600
ID-000114,1700
ID-000115,1500
ID-000116,200
ID-000117,300
ID-000118,1300
ID-000119,700
ID-000120,900
ID-000121,600
ID-000122,200
ID-000123,1500
ID-000124,200
ID-000125,1900
ID-000126,500
ID-000127,700
ID-000128,1900
ID-000129,600
ID-000130,400
ID-000131,1400
ID-000132,300
ID-000133,200
ID-000134,1100
ID-000135,1500
ID-000136,400
ID-000137,1800
ID-000138,1500
ID-000139,1700
ID-000140,900
ID-000141,1800
ID-000142,300
ID-000143,700
ID-000144,200
ID-000145,300
ID-000146,400
ID-000147,1600
ID-000148,1800
ID-000149,1900
ID-000150,1400
ID-000151,600
ID-000152,1100
ID-000153,1300
ID-000154,700
ID-000155,1700
ID-000156,400
ID-000157,1300
ID-000158,1900
ID-000159,1400
ID-000160,1600
ID-000161,400
ID-000162,1900
ID-000163,1200
ID-000164,200
ID-000165,700
ID-000166,1200
ID-000167,800
ID-000168,400
ID-000169,1400
ID-000170,600
ID-000171,1600
ID-000172,1300
ID-000173,600
ID-000174,1800
ID-000175,900
ID-000176,1300
ID-000177,1900
ID-000178,1500
ID-000179,1900
ID-000180,500
ID-000181,700
ID-000182,1500
ID-000183,300
ID-000184,1800
ID-000185,1900
ID-000186,1800
ID-000187,900
ID-000188,1600
ID-000189,1900
ID-000190,900
ID-000191,300
ID-000192,300
ID-000193,1600
ID-000194,800
ID-000195,1800
ID-000196,1300
ID-000197,200
ID-000198,1400
ID-000199,1300
ID-000200,900
ID-000201,200
ID-000202,1400
ID-000203,900
ID-000204,1000
ID-000205,1700
ID-000206,500
ID-000207,1900
ID-000208,500
ID-000209,1600
ID-000210,400
ID-000211,1500
ID-000212,1800
ID-000213,1400
ID-000214,1200
ID-000215,200
ID-000216,1600
ID-000217,800
ID-000218,1000
ID-000219,700
ID-000220,500
ID-000221,1300
ID-000222,700
ID-000223,1400
ID-000224,900
ID-000225,1300
ID-000226,1600
ID-000227,1000
ID-000228,900
ID-000229,400
ID-000230,1500
ID-000231,500
ID-000232,500
ID-000233,200
ID-000234,300
ID-000235,1200
ID-000236,1700
ID-000237,900
ID-000238,1100
ID-000239,1200
ID-000240,300
ID-000241,200
ID-000242,1200
ID-000243,600
ID-000244,700
ID-000245,900
ID-000246,1100
ID-000247,500
ID-000248,1100
ID-000249,1200
ID-000250,1600
ID-000251,1700
ID-000252,1500
ID-000253,300
ID-000254,1200
